SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,70.0,細懸浮微粒,普通,1.7,0.26,10,12.0,26.0,21,11.0,12.0,0.9,0.6,287.0,2017-07-01 05:00,,0.4,23.0,27.0,,,,
汐止,新北市,84.0,細懸浮微粒,普通,1.6,0.45,5.8,8.0,34.0,24,17.0,21.0,4.7,1.3,52.0,2017-07-01 05:00,,0.5,29.0,36.0,,,,
萬里,新北市,65.0,細懸浮微粒,普通,3.1,0.13,20,20.0,22.0,18,4.8,5.5,0.7,4.1,209.0,2017-07-01 05:00,,0.3,21.0,29.0,,,,
新店,新北市,61.0,細懸浮微粒,普通,1.4,0.18,13,15.0,37.0,13,4.9,5.4,0.5,1.5,202.0,2017-07-01 05:00,,0.3,20.0,40.0,,,,
土城,新北市,70.0,細懸浮微粒,普通,3.8,0.54,2.2,4.0,47.0,23,20.0,32.0,12.0,0.7,204.0,2017-07-01 05:00,,0.5,23.0,45.0,,,,
板橋,新北市,,,設備維護,,,,,,,,,,,,2017-07-01 05:00,,,,,,,,
基隆,基隆市,72.0,細懸浮微粒,普通,2.0,0.35,16,16.0,26.0,22,14.0,15.0,1.2,1.2,234.0,2017-07-01 01:00,,0.5,24.0,26.0,,,,
汐止,新北市,89.0,細懸浮微粒,普通,3.2,0.67,6.5,13.0,35.0,30,22.0,26.0,4.0,1.0,214.0,2017-07-01 01:00,,0.7,31.0,39.0,,,,
萬里,新北市,81.0,細懸浮微粒,普通,2.2,0.39,18,28.0,36.0,23,13.0,14.0,1.0,2.6,218.0,2017-07-01 01:00,,0.4,28.0,36.0,,,,
新店,新北市,68.0,細懸浮微粒,普通,2.0,0.23,19,19.0,36.0,17,7.7,8.4,0.6,1.7,161.0,2017-07-01 01:00,,0.4,23.0,40.0,,,,
土城,新北市,73.0,細懸浮微粒,普通,4.0,0.4,7.2,9.0,43.0,19,21.0,24.0,3.2,0.9,150.0,2017-07-01 01:00,,0.6,25.0,45.0,,,,
板橋,新北市,,,設備維護,,,,,,,,,,,,2017-07-01 01:00,,,,,,,,
新莊,新北市,68.0,細懸浮微粒,普通,2.8,0.6,8,18.0,46.0,21,21.0,22.0,1.6,0.9,234.0,2017-07-01 01:00,,0.7,23.0,46.0,,,,
菜寮,新北市,73.0,細懸浮微粒,普通,1.9,0.41,12,12.0,32.0,22,14.0,16.0,2.0,1.3,193.0,2017-07-01 01:00,,0.9,24.0,37.0,,,,
林口,新北市,60.0,細懸浮微粒,普通,1.7,0.31,19,25.0,24.0,17,24.0,26.0,2.1,1.5,130.0,2017-07-01 01:00,,0.4,19.0,31.0,,,,
淡水,新北市,71.0,細懸浮微粒,普通,2.6,0.81,4.6,11.0,51.0,26,24.0,27.0,3.2,,,2017-07-01 01:00,,0.7,24.0,47.0,,,,
士林,臺北市,74.0,細懸浮微粒,普通,2.2,0.79,4.6,11.0,45.0,19,25.0,27.0,2.0,0.7,109.0,2017-07-01 01:00,,1.0,25.0,46.0,,,,
