SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,19,,良好,1.5,0.07,18,20.0,13,5,3.3,4.1,0.8,1.9,80.0,2017-08-23 00:00,,0.1,5,12,,,,
汐止,新北市,28,,良好,1.1,0.11,20,20.0,12,8,3.8,5.6,1.8,2.1,138.0,2017-08-23 00:00,,0.2,9,11,,,,
萬里,新北市,27,,良好,4.0,0.09,18,22.0,13,7,4.2,4.9,0.7,3.1,96.0,2017-08-23 00:00,,0.1,8,13,,,,
新店,新北市,42,,良好,,0.08,20,21.0,9,9,2.3,3.3,1.0,3.2,130.0,2017-08-23 00:00,,0.1,13,15,,,,
土城,新北市,18,,良好,0.7,0.11,19,19.0,2,ND,3.9,5.0,1.1,1.9,123.0,2017-08-23 00:00,,0.2,3,13,,,,
板橋,新北市,16,,良好,1.3,0.24,13,13.0,12,ND,9.2,11.0,2.1,2.7,58.0,2017-08-23 00:00,,0.4,3,17,,,,
新莊,新北市,16,,良好,1.8,0.16,17,17.0,7,2,6.2,7.6,1.4,3.7,77.0,2017-08-23 00:00,,0.2,3,9,,,,
菜寮,新北市,25,,良好,1.5,0.17,17,17.0,13,7,6.5,7.9,1.5,3.3,86.0,2017-08-23 00:00,,0.3,8,19,,,,
林口,新北市,18,,良好,1.4,0.14,18,19.0,15,5,5.2,4.7,-0.5,3.5,108.0,2017-08-23 00:00,,0.2,3,19,,,,
淡水,新北市,19,,良好,1.1,0.09,19,20.0,12,ND,1.4,2.6,1.2,,,2017-08-23 00:00,,0.1,2,10,,,,
士林,臺北市,30,,良好,1.4,0.09,20,21.0,17,7,3.0,4.8,1.8,2.3,73.0,2017-08-23 00:00,,0.1,9,20,,,,
萬華,臺北市,21,,良好,0.9,0.33,14,12.0,14,4,8.1,17.0,8.8,1.2,180.0,2017-08-23 00:00,,0.6,6,20,,,,
古亭,臺北市,38,,良好,1.3,0.1,19,19.0,10,11,4.1,6.2,2.1,4.2,107.0,2017-08-23 00:00,,0.2,12,8,,,,
土城,新北市,18,,良好,1.4,0.12,18,19.0,9,2,3.5,4.5,1.1,1.3,83.0,2017-08-23 01:00,,0.2,3,11,,,,
板橋,新北市,16,,良好,2.1,0.15,15,12.0,16,3,6.7,8.7,2.1,1.9,66.0,2017-08-23 01:00,,0.3,3,17,,,,
新莊,新北市,16,,良好,1.8,0.13,18,17.0,8,ND,4.2,5.5,1.2,4.1,68.0,2017-08-23 01:00,,0.2,2,9,,,,
菜寮,新北市,23,,良好,1.4,0.14,17,16.0,15,2,5.6,6.8,1.1,3.0,92.0,2017-08-23 01:00,,0.3,7,18,,,,
林口,新北市,18,,良好,0.9,0.11,19,18.0,20,8,3.2,3.8,0.7,3.9,124.0,2017-08-23 01:00,,0.2,4,19,,,,
淡水,新北市,18,,良好,0.7,0.08,18,19.0,9,ND,1.1,1.7,0.6,,,2017-08-23 01:00,,0.1,2,8,,,,
士林,臺北市,28,,良好,1.1,0.08,20,21.0,15,7,2.5,4.4,2.0,2.8,109.0,2017-08-23 01:00,,0.1,9,19,,,,
萬華,臺北市,17,,良好,,,15,12.0,13,ND,,,,1.3,214.0,2017-08-23 01:00,,0.6,5,18,,,,
古亭,臺北市,34,,良好,1.4,0.08,19,19.0,5,8,3.2,4.8,1.6,3.3,81.0,2017-08-23 01:00,,0.2,11,8,,,,
松山,臺北市,18,,良好,1.0,0.1,19,16.0,15,7,2.6,3.7,1.1,1.7,61.0,2017-08-23 01:00,,0.2,6,12,,,,
大同,臺北市,28,,良好,2.6,0.36,-,,27,5,8.8,14.0,4.9,,,2017-08-23 01:00,,1.0,3,30,,,,
桃園,桃園市,19,,良好,6.1,0.27,12,16.0,23,6,17.0,18.0,1.0,2.8,97.0,2017-08-23 01:00,,0.2,5,20,,,,
大園,桃園市,28,,良好,3.4,0.22,24,18.0,31,3,11.0,12.0,1.0,1.4,163.0,2017-08-23 01:00,,0.2,8,30,,,,
觀音,桃園市,66,細懸浮微粒,普通,3.9,0.16,19,38.0,42,18,8.9,9.0,0.1,0.7,185.0,2017-08-23 01:00,,0.2,22,45,,,,
平鎮,桃園市,39,,良好,3.0,0.3,8.9,8.0,45,19,22.0,23.0,1.1,0.7,135.0,2017-08-23 01:00,,0.4,12,35,,,,
龍潭,桃園市,70,細懸浮微粒,普通,2.3,0.31,16,12.0,47,22,14.0,16.0,1.6,1.3,135.0,2017-08-23 01:00,,0.5,23,48,,,,
湖口,新竹縣,67,細懸浮微粒,普通,3.1,0.28,11,38.0,35,20,20.0,22.0,2.6,1.2,122.0,2017-08-23 01:00,,0.3,22,40,,,,
中山,臺北市,22,,良好,1.4,0.37,9.2,9.0,16,,14.0,19.0,5.4,0.7,321.0,2017-08-23 00:00,,0.5,7,21,,,,
金門,金門縣,40,,良好,3.6,0.17,25,28.0,37,13,5.6,6.3,0.7,2.6,90.0,2017-08-23 00:00,,0.2,10,43,,,,
馬公,澎湖縣,21,,良好,2.9,0.25,16,19.0,16,11,8.8,9.9,1.1,3.6,113.0,2017-08-23 00:00,,0.3,7,18,,,,
關山,臺東縣,17,,良好,0.9,,16,18.0,10,4,1.9,1.8,-0.1,0.8,51.0,2017-08-23 00:00,,,5,8,,,,
麥寮,雲林縣,51,細懸浮微粒,普通,1.7,0.23,22,28.0,34,19,8.8,11.0,1.8,1.7,196.0,2017-08-23 00:00,,0.2,16,35,,,,
基隆,基隆市,19,,良好,1.6,0.06,18,20.0,9,3,2.5,3.2,0.8,1.4,72.0,2017-08-23 01:00,,0.1,5,11,,,,
汐止,新北市,27,,良好,1.1,0.1,18,19.0,12,7,4.4,5.5,1.1,1.0,31.0,2017-08-23 01:00,,0.2,8,11,,,,
萬里,新北市,25,,良好,3.2,0.08,19,21.0,11,6,3.5,4.2,0.7,2.9,138.0,2017-08-23 01:00,,0.1,8,12,,,,
新店,新北市,41,,良好,-0.3,0.07,20,21.0,12,13,1.5,2.5,1.0,2.3,120.0,2017-08-23 01:00,,0.1,13,14,,,,
松山,臺北市,18,,良好,1.3,0.15,17,17.0,12,6,4.9,6.7,1.9,2.4,66.0,2017-08-23 00:00,,0.2,6,12,,,,
大同,臺北市,30,,良好,2.2,0.38,-,,28,ND,11.0,18.0,7.0,,,2017-08-23 00:00,,1.1,4,32,,,,
桃園,桃園市,18,,良好,3.8,0.22,12,17.0,23,ND,11.0,12.0,1.1,2.1,125.0,2017-08-23 00:00,,0.2,6,19,,,,
大園,桃園市,30,,良好,2.7,0.19,26,19.0,20,7,9.0,10.0,1.0,2.3,168.0,2017-08-23 00:00,,0.2,8,32,,,,
觀音,桃園市,66,細懸浮微粒,普通,2.4,0.17,25,41.0,45,18,7.7,7.8,0.1,1.1,204.0,2017-08-23 00:00,,0.2,22,46,,,,
平鎮,桃園市,33,,良好,2.4,0.28,11,10.0,35,14,19.0,20.0,1.3,1.5,222.0,2017-08-23 00:00,,0.4,10,33,,,,
龍潭,桃園市,70,細懸浮微粒,普通,2.3,0.35,12,19.0,45,22,19.0,21.0,2.0,0.8,200.0,2017-08-23 00:00,,0.5,23,47,,,,
湖口,新竹縣,72,細懸浮微粒,普通,-0.1,0.28,17,46.0,26,12,17.0,18.0,1.5,1.3,168.0,2017-08-23 00:00,,0.3,24,44,,,,
竹東,新竹縣,88,細懸浮微粒,普通,0.9,0.2,14,37.0,30,19,6.1,8.5,2.4,1.4,132.0,2017-08-23 00:00,,0.3,31,48,,,,
新竹,新竹市,55,細懸浮微粒,普通,2.2,0.29,19,37.0,27,14,13.0,14.0,0.6,1.1,216.0,2017-08-23 00:00,,0.5,17,40,,,,
頭份,苗栗縣,64,細懸浮微粒,普通,2.6,0.21,17,33.0,29,14,8.3,9.5,1.2,2.0,129.0,2017-08-23 00:00,,0.3,21,44,,,,
苗栗,苗栗縣,55,細懸浮微粒,普通,1.9,0.23,6.6,23.0,26,5,12.0,14.0,1.8,0.6,218.0,2017-08-23 00:00,,0.3,17,42,,,,
三義,苗栗縣,40,,良好,2.3,0.3,3.5,19.0,24,6,16.0,17.0,1.7,0.4,136.0,2017-08-23 00:00,,0.3,12,32,,,,
豐原,臺中市,40,,良好,1.9,0.26,11,18.0,26,5,11.0,12.0,1.7,0.5,90.0,2017-08-23 00:00,,0.4,12,33,,,,
沙鹿,臺中市,41,,良好,3.6,0.27,11,19.0,30,9,19.0,20.0,0.8,1.5,53.0,2017-08-23 00:00,,0.4,13,33,,,,
大里,臺中市,56,細懸浮微粒,普通,2.2,0.29,14,20.0,44,14,9.4,13.0,3.1,1.3,220.0,2017-08-23 00:00,,0.4,18,49,,,,
忠明,臺中市,59,細懸浮微粒,普通,2.4,0.36,13,22.0,20,20,19.0,20.0,0.4,1.1,72.0,2017-08-23 00:00,,0.3,19,25,,,,
西屯,臺中市,45,,良好,2.8,0.37,5.3,23.0,43,5,27.0,36.0,9.5,0.7,36.0,2017-08-23 00:00,,0.3,14,45,,,,
彰化,彰化縣,63,細懸浮微粒,普通,4.1,0.26,20,22.0,27,22,8.1,8.9,0.8,2.7,129.0,2017-08-23 00:00,,0.3,20,31,,,,
線西,彰化縣,51,細懸浮微粒,普通,1.4,0.21,27,31.0,27,17,6.6,7.5,0.8,1.1,184.0,2017-08-23 00:00,,0.2,16,33,,,,
二林,彰化縣,37,,良好,2.5,0.18,23,25.0,19,9,5.1,7.2,2.1,0.8,131.0,2017-08-23 00:00,,0.1,11,25,,,,
南投,南投縣,53,細懸浮微粒,普通,1.7,0.15,27,26.0,19,11,6.6,7.0,0.5,0.7,139.0,2017-08-23 00:00,,0.2,17,33,,,,
斗六,雲林縣,28,,良好,1.6,0.16,27,30.0,23,7,7.5,8.2,0.7,1.4,38.0,2017-08-23 00:00,,0.2,8,28,,,,
崙背,雲林縣,48,,良好,1.7,0.21,25,29.0,27,10,7.3,7.8,0.5,1.1,199.0,2017-08-23 00:00,,0.2,15,28,,,,
新港,嘉義縣,27,,良好,2.2,0.17,18,26.0,15,8,7.7,8.5,0.8,1.1,354.0,2017-08-23 00:00,,0.2,8,25,,,,
朴子,嘉義縣,35,,良好,1.8,0.2,24,27.0,23,11,7.7,8.3,0.6,0.9,73.0,2017-08-23 00:00,,0.2,11,27,,,,
臺西,雲林縣,47,,良好,1.9,0.25,17,28.0,25,17,9.3,11.0,1.5,1.4,161.0,2017-08-23 00:00,,0.2,15,26,,,,
嘉義,嘉義市,32,,良好,0.7,0.32,,,18,ND,8.7,8.6,-0.2,0.5,95.0,2017-08-23 00:00,,0.3,10,28,,,,
新營,臺南市,43,,良好,1.7,0.24,21,19.0,22,9,6.8,7.6,0.8,1.0,74.0,2017-08-23 00:00,,0.3,13,29,,,,
善化,臺南市,40,,良好,1.9,0.14,9.6,11.0,21,6,4.6,5.7,1.1,1.3,114.0,2017-08-23 00:00,,0.2,12,27,,,,
安南,臺南市,41,,良好,0.7,0.25,9.1,10.0,41,7,12.0,14.0,1.5,2.1,89.0,2017-08-23 00:00,,0.3,13,41,,,,
臺南,臺南市,33,,良好,1.5,0.26,7.9,8.0,25,4,18.0,19.0,1.4,1.7,127.0,2017-08-23 00:00,,0.4,10,25,,,,
美濃,高雄市,37,,良好,0.6,0.13,7.3,12.0,16,10,2.7,4.2,1.5,0.7,94.0,2017-08-23 00:00,,0.2,12,19,,,,
橋頭,高雄市,20,,良好,1.0,0.2,13,8.0,17,7,10.0,11.0,0.7,2.6,105.0,2017-08-23 00:00,,0.3,6,18,,,,
仁武,高雄市,28,,良好,2.7,0.21,24,15.0,37,9,4.6,4.9,0.3,2.7,113.0,2017-08-23 00:00,,0.3,9,23,,,,
鳳山,高雄市,28,,良好,,0.17,26,13.0,32,8,3.5,3.9,0.4,2.5,162.0,2017-08-23 00:00,,0.5,7,30,,,,
大寮,高雄市,29,,良好,1.0,0.06,27,18.0,19,5,1.1,0.8,-0.3,3.7,172.0,2017-08-23 00:00,,0.1,9,21,,,,
林園,高雄市,26,,良好,1.5,0.05,31,28.0,27,10,2.4,2.3,-0.2,4.4,139.0,2017-08-23 00:00,,0.1,5,26,,,,
楠梓,高雄市,26,,良好,4.2,0.17,12,7.0,27,2,12.0,13.0,1.1,1.3,94.0,2017-08-23 00:00,,0.3,4,28,,,,
左營,高雄市,24,,良好,2.9,0.21,23,9.0,30,8,10.0,10.0,0.3,4.4,160.0,2017-08-23 00:00,,0.5,4,26,,,,
前金,高雄市,31,,良好,,,,7.0,31,8,,,,3.3,150.0,2017-08-23 00:00,,0.6,9,25,,,,
前鎮,高雄市,28,,良好,11.0,0.49,15,11.0,26,15,16.0,18.0,1.8,5.7,147.0,2017-08-23 00:00,,0.5,9,30,,,,
小港,高雄市,55,細懸浮微粒,普通,24.0,0.99,10,9.0,64,20,21.0,28.0,6.7,2.8,145.0,2017-08-23 00:00,,0.7,17,50,,,,
屏東,屏東縣,31,,良好,1.6,0.31,7.2,10.0,14,11,11.0,12.0,0.9,1.0,281.0,2017-08-23 00:00,,0.4,10,19,,,,
