SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
麥寮,雲林縣,144.0,細懸浮微粒,對敏感族群不良,nan,nan,38,18.0,nan,nan,nan,nan,nan,3.2,298.0,2016-12-13 12:00,,0.45,52.0,97.0,,,,
大同,臺北市,90.0,細懸浮微粒,普通,3.5,1.32,-,nan,72.0,38.0,47.0,81.0,34.0,nan,nan,2016-12-13 13:00,,1.83,31.3,59.0,,,,
基隆,基隆市,49.0,nan,良好,3.1,0.23,31,18.0,19.0,10,15.0,18.0,3.2,0.7,159.0,2016-12-13 12:00,,0.32,15.0,22.0,,,,
汐止,新北市,74.0,細懸浮微粒,普通,1.8,0.26,29,11.0,21.0,13,9.4,13.0,3.9,2.4,58.0,2016-12-13 12:00,,0.48,25.0,39.0,,,,
萬里,新北市,45.0,nan,良好,nan,nan,43,28.0,27.0,6,nan,nan,nan,2.7,28.0,2016-12-13 12:00,,0.2,14.0,26.0,,,,
新店,新北市,69.0,細懸浮微粒,普通,1.8,0.46,42,19.0,39.0,29,19.0,25.0,5.9,1.9,313.0,2016-12-13 12:00,,0.48,23.0,33.0,,,,
土城,新北市,84.0,細懸浮微粒,普通,2.5,0.93,59,19.0,72.0,34,33.0,40.0,7.3,1.1,218.0,2016-12-13 12:00,,0.8,29.0,65.0,,,,
板橋,新北市,89.0,細懸浮微粒,普通,4.6,0.76,44,15.0,69.0,34,30.0,37.0,7.2,1.6,355.0,2016-12-13 12:00,,0.81,31.0,64.0,,,,
新莊,新北市,84.0,細懸浮微粒,普通,3.5,0.57,40,12.0,57.0,29,25.0,32.0,7.6,2.0,64.0,2016-12-13 12:00,,0.82,29.0,59.0,,,,
菜寮,新北市,74.0,細懸浮微粒,普通,2.4,0.38,43,16.0,46.0,25,15.0,19.0,4.2,0.9,261.0,2016-12-13 12:00,,0.81,25.0,51.0,,,,
林口,新北市,65.0,細懸浮微粒,普通,2.4,0.16,39,30.0,51.0,18,9.1,13.0,3.9,2.5,44.0,2016-12-13 12:00,,0.23,21.0,55.0,,,,
淡水,新北市,60.0,細懸浮微粒,普通,1.1,0.21,38,19.0,30.0,17,nan,nan,nan,nan,nan,2016-12-13 12:00,,0.4,19.0,36.0,,,,
士林,臺北市,60.0,細懸浮微粒,普通,nan,nan,38,12.0,36.0,11,nan,nan,nan,1.7,232.0,2016-12-13 12:00,,0.66,19.0,32.0,,,,
中山,臺北市,74.0,細懸浮微粒,普通,3.2,0.88,30,12.0,55.0,29,42.0,59.0,17.0,1.6,286.0,2016-12-13 12:00,,0.75,25.0,45.0,,,,
萬華,臺北市,52.0,細懸浮微粒,普通,nan,1.01,36,11.0,44.0,11,42.0,54.0,12.0,2.0,284.0,2016-12-13 12:00,,0.73,16.0,35.0,,,,
古亭,臺北市,67.0,細懸浮微粒,普通,2.4,0.69,32,16.0,55.0,32,33.0,45.0,12.0,2.0,90.0,2016-12-13 12:00,,0.61,22.0,39.0,,,,
松山,臺北市,60.0,細懸浮微粒,普通,3.8,0.39,29,15.0,35.0,5,21.0,30.0,8.4,1.8,63.0,2016-12-13 12:00,,0.51,19.0,39.0,,,,
大同,臺北市,87.0,細懸浮微粒,普通,3.4,1.65,-,nan,68.0,33,49.0,83.0,34.0,nan,nan,2016-12-13 12:00,,1.78,30.0,57.0,,,,
桃園,桃園市,77.0,細懸浮微粒,普通,3.6,0.41,40,17.0,34.0,22,19.0,25.0,6.1,1.2,354.0,2016-12-13 12:00,,0.63,26.0,45.0,,,,
大園,桃園市,72.0,細懸浮微粒,普通,3.1,0.18,37,19.0,38.0,16,16.0,20.0,4.6,4.2,36.0,2016-12-13 12:00,,0.29,24.0,53.0,,,,
觀音,桃園市,79.0,細懸浮微粒,普通,1.9,0.16,43,24.0,39.0,13,4.6,6.1,1.5,3.7,57.0,2016-12-13 12:00,,0.28,27.0,49.0,,,,
平鎮,桃園市,79.0,細懸浮微粒,普通,3.6,0.3,34,20.0,42.0,21,17.0,22.0,5.1,2.5,32.0,2016-12-13 12:00,,0.55,27.0,57.0,,,,
龍潭,桃園市,92.0,細懸浮微粒,普通,6.2,0.55,48,18.0,69.0,28,22.0,27.0,5.3,2.3,45.0,2016-12-13 12:00,,0.62,32.0,57.0,,,,
湖口,新竹縣,77.0,細懸浮微粒,普通,4.5,0.25,41,28.0,44.0,25,12.0,17.0,4.7,3.8,59.0,2016-12-13 12:00,,0.41,26.0,53.0,,,,
