SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
板橋,新北市,38,,良好,3.3,0.26,5.7,7.0,23.0,8,14.0,18.0,4.7,1.2,121.0,2017-07-22 05:00,,0.4,12,27,,,,
新莊,新北市,46,,良好,2.7,0.2,3.6,7.0,,,12.0,14.0,2.5,0.8,254.0,2017-07-22 05:00,,0.3,14,33,,,,
菜寮,新北市,40,,良好,2.1,0.22,6.3,8.0,20.0,11,9.1,11.0,1.7,2.0,157.0,2017-07-22 05:00,,0.3,12,20,,,,
林口,新北市,38,,良好,5.4,0.13,16,10.0,20.0,10,,,,1.4,158.0,2017-07-22 05:00,,0.3,12,29,,,,
淡水,新北市,22,,良好,4.4,0.31,3.1,8.0,32.0,16,19.0,21.0,2.1,,,2017-07-22 05:00,,0.2,7,24,,,,
士林,臺北市,22,,良好,2.4,0.22,4.9,7.0,16.0,5,9.8,11.0,1.3,1.8,129.0,2017-07-22 05:00,,0.2,7,13,,,,
中山,臺北市,31,,良好,1.1,0.23,4.3,7.0,25.0,10,10.0,12.0,1.7,0.7,142.0,2017-07-22 05:00,,0.3,10,21,,,,
萬華,臺北市,22,,良好,1.5,0.19,5.6,6.0,14.0,ND,7.0,9.2,2.1,0.6,172.0,2017-07-22 05:00,,0.4,7,21,,,,
古亭,臺北市,19,,良好,1.5,0.14,5.1,7.0,8.0,7,7.6,10.0,2.7,1.5,178.0,2017-07-22 05:00,,0.2,6,8,,,,
松山,臺北市,35,,良好,2.7,0.21,11,9.0,14.0,,11.0,12.0,1.3,0.9,70.0,2017-07-22 05:00,,0.2,11,11,,,,
大同,臺北市,39,,良好,2.2,0.57,-,,46.0,8,11.0,23.0,12.0,,,2017-07-22 05:00,,1.3,9,42,,,,
桃園,桃園市,53,細懸浮微粒,普通,7.5,0.31,5.6,12.0,27.0,10,18.0,20.0,1.8,0.4,53.0,2017-07-22 05:00,,0.3,16,34,,,,
大園,桃園市,49,,良好,4.3,0.17,13,17.0,24.0,15,12.0,13.0,1.7,2.5,145.0,2017-07-22 05:00,,0.2,15,29,,,,
觀音,桃園市,42,,良好,3.6,0.17,7.7,11.0,29.0,13,16.0,16.0,0.1,1.1,136.0,2017-07-22 05:00,,0.2,13,28,,,,
平鎮,桃園市,37,,良好,2.3,0.18,12,18.0,28.0,7,10.0,12.0,1.6,2.1,180.0,2017-07-22 05:00,,0.2,12,32,,,,
龍潭,桃園市,52,細懸浮微粒,普通,2.1,0.1,11,12.0,28.0,10,7.7,8.7,0.9,1.7,155.0,2017-07-22 05:00,,0.2,16,36,,,,
湖口,新竹縣,55,細懸浮微粒,普通,2.9,0.14,11,10.0,18.0,12,13.0,15.0,2.1,0.9,155.0,2017-07-22 05:00,,0.2,17,24,,,,
竹東,新竹縣,57,細懸浮微粒,普通,-0.2,0.13,14,11.0,34.0,23,2.7,2.5,-0.2,1.5,169.0,2017-07-22 05:00,,0.2,18,30,,,,
新竹,新竹市,25,,良好,1.8,0.23,7.2,10.0,18.0,9,13.0,13.0,0.0,0.8,39.0,2017-07-22 05:00,,0.3,8,16,,,,
頭份,苗栗縣,39,,良好,1.9,0.15,12,9.0,23.0,12,6.3,7.3,0.9,1.6,125.0,2017-07-22 05:00,,0.2,12,26,,,,
苗栗,苗栗縣,35,,良好,1.5,0.19,4.5,8.0,21.0,12,10.0,11.0,0.9,0.7,36.0,2017-07-22 05:00,,0.2,11,25,,,,
三義,苗栗縣,44,,良好,1.6,0.17,6.7,8.0,21.0,16,13.0,16.0,2.3,1.4,26.0,2017-07-22 05:00,,0.2,14,21,,,,
豐原,臺中市,37,,良好,1.1,0.25,6.6,12.0,24.0,10,10.0,11.0,0.9,1.6,82.0,2017-07-22 05:00,,0.2,11,24,,,,
沙鹿,臺中市,32,,良好,3.3,0.19,18,14.0,26.0,16,12.0,13.0,0.8,1.8,16.0,2017-07-22 05:00,,0.2,10,17,,,,
大里,臺中市,47,,良好,1.7,0.23,9.3,10.0,22.0,19,7.9,8.1,0.2,1.9,103.0,2017-07-22 05:00,,0.3,15,26,,,,
忠明,臺中市,39,,良好,2.9,0.25,8.4,11.0,28.0,15,16.0,16.0,0.3,1.4,36.0,2017-07-22 05:00,,0.3,12,18,,,,
西屯,臺中市,47,,良好,2.5,0.25,,11.0,16.0,16,18.0,20.0,2.0,1.9,35.0,2017-07-22 05:00,,0.2,14,21,,,,
彰化,彰化縣,43,,良好,5.1,0.21,11,13.0,43.0,23,11.0,13.0,1.4,2.0,13.0,2017-07-22 05:00,,0.2,13,29,,,,
線西,彰化縣,40,,良好,1.5,0.14,31,31.0,19.0,11,2.5,3.6,1.2,1.4,18.0,2017-07-22 05:00,,0.1,12,18,,,,
二林,彰化縣,62,細懸浮微粒,普通,3.1,0.11,22,21.0,35.0,15,6.1,6.7,0.6,1.6,56.0,2017-07-22 05:00,,0.1,20,33,,,,
南投,南投縣,33,,良好,0.7,0.22,3.4,4.0,32.0,11,8.7,10.0,1.5,1.4,198.0,2017-07-22 05:00,,0.3,10,31,,,,
斗六,雲林縣,57,細懸浮微粒,普通,1.8,0.21,6.7,14.0,36.0,16,10.0,11.0,1.0,0.8,65.0,2017-07-22 05:00,,0.2,18,38,,,,
崙背,雲林縣,62,細懸浮微粒,普通,2.1,0.15,16,23.0,43.0,13,6.4,8.3,1.9,1.9,48.0,2017-07-22 05:00,,0.1,20,41,,,,
新港,嘉義縣,54,細懸浮微粒,普通,2.6,0.19,15,23.0,48.0,18,7.7,8.9,1.2,1.1,29.0,2017-07-22 05:00,,0.2,17,39,,,,
朴子,嘉義縣,47,,良好,1.6,0.1,20,28.0,32.0,7,5.0,5.8,0.8,1.1,67.0,2017-07-22 05:00,,0.1,14,37,,,,
臺西,雲林縣,41,,良好,2.9,0.08,24,30.0,29.0,15,3.4,4.0,0.6,3.6,28.0,2017-07-22 05:00,,0.1,13,23,,,,
嘉義,嘉義市,58,細懸浮微粒,普通,4.3,0.28,13,15.0,53.0,21,11.0,11.0,0.5,1.8,8.2,2017-07-22 05:00,,0.2,18,46,,,,
新營,臺南市,45,,良好,2.9,0.21,7,17.0,36.0,16,11.0,12.0,1.1,1.4,26.0,2017-07-22 05:00,,0.2,14,37,,,,
善化,臺南市,29,,良好,3.2,0.18,12,11.0,26.0,10,7.5,8.4,0.9,2.4,8.5,2017-07-22 05:00,,0.2,9,25,,,,
安南,臺南市,50,,良好,2.7,0.18,13,11.0,32.0,16,11.0,12.0,1.0,1.7,306.0,2017-07-22 05:00,,0.3,15,29,,,,
臺南,臺南市,27,,良好,2.7,0.16,18,25.0,39.0,10,9.2,9.8,0.6,2.3,43.0,2017-07-22 05:00,,0.2,8,29,,,,
美濃,高雄市,70,細懸浮微粒,普通,1.0,0.21,19,18.0,35.0,23,4.5,5.0,0.5,0.8,146.0,2017-07-22 05:00,,0.2,23,32,,,,
橋頭,高雄市,68,細懸浮微粒,普通,2.9,0.24,14,8.0,36.0,26,9.7,10.0,0.7,1.8,45.0,2017-07-22 05:00,,0.3,22,36,,,,
仁武,高雄市,71,細懸浮微粒,普通,6.0,0.19,17,10.0,61.0,29,11.0,13.0,1.7,2.3,352.0,2017-07-22 05:00,,0.4,24,58,,,,
鳳山,高雄市,58,細懸浮微粒,普通,3.0,0.17,20,14.0,37.0,12,6.4,7.3,0.9,1.6,48.0,2017-07-22 05:00,,0.4,18,52,,,,
大寮,高雄市,57,細懸浮微粒,普通,3.6,0.14,15,15.0,29.0,17,9.2,11.0,2.0,1.7,307.0,2017-07-22 05:00,,0.3,18,42,,,,
林園,高雄市,66,細懸浮微粒,普通,5.0,0.23,18,20.0,16.0,15,10.0,12.0,1.6,2.8,31.0,2017-07-22 05:00,,0.3,22,24,,,,
楠梓,高雄市,49,,良好,1.9,0.17,16,10.0,33.0,10,8.6,8.5,-0.1,1.7,29.0,2017-07-22 05:00,,0.3,15,41,,,,
左營,高雄市,65,細懸浮微粒,普通,0.8,0.2,20,13.0,45.0,13,9.5,10.0,0.9,2.1,1.4,2017-07-22 05:00,,0.5,21,44,,,,
前金,高雄市,58,細懸浮微粒,普通,3.1,0.18,22,23.0,40.0,18,7.5,7.2,-0.2,2.3,341.0,2017-07-22 05:00,,0.3,18,42,,,,
前鎮,高雄市,43,,良好,2.8,0.17,22,26.0,34.0,9,7.8,8.7,0.9,2.0,9.6,2017-07-22 05:00,,0.3,13,34,,,,
小港,高雄市,55,細懸浮微粒,普通,5.8,0.17,16,22.0,48.0,15,12.0,13.0,0.4,1.4,68.0,2017-07-22 05:00,,0.3,17,50,,,,
屏東,屏東縣,63,細懸浮微粒,普通,2.0,0.22,21,20.0,32.0,18,6.5,8.0,1.5,0.7,71.0,2017-07-22 05:00,,0.3,20,33,,,,
潮州,屏東縣,99,細懸浮微粒,普通,2.0,0.28,13,17.0,57.0,34,11.0,12.0,1.2,1.1,46.0,2017-07-22 05:00,,0.4,35,60,,,,
恆春,屏東縣,18,,良好,1.4,0.05,12,14.0,15.0,4,1.1,2.7,1.6,5.6,31.0,2017-07-22 05:00,,0.1,5,19,,,,
臺東,臺東縣,11,,良好,0.8,0.09,6.9,6.0,12.0,2,0.9,3.4,2.5,1.9,298.0,2017-07-22 05:00,,0.1,2,12,,,,
花蓮,花蓮縣,37,,良好,1.2,0.07,9.5,9.0,9.0,11,1.2,1.1,-0.1,2.0,224.0,2017-07-22 05:00,,0.1,11,15,,,,
陽明,臺北市,15,,良好,1.9,0.16,8.7,12.0,6.0,10,6.8,7.8,1.1,,,2017-07-22 05:00,,0.1,5,7,,,,
宜蘭,宜蘭縣,17,,良好,3.5,0.18,4,7.0,17.0,2,7.1,7.9,0.8,0.8,288.0,2017-07-22 05:00,,0.1,4,18,,,,
冬山,宜蘭縣,30,,良好,1.4,0.17,2.6,5.0,22.0,11,6.5,10.0,3.6,1.3,263.0,2017-07-22 05:00,,0.2,9,21,,,,
中壢,桃園市,32,,良好,1.4,0.36,8.6,11.0,28.0,2,16.0,23.0,7.2,1.2,210.0,2017-07-22 05:00,,0.7,5,35,,,,
竹山,南投縣,58,細懸浮微粒,普通,2.1,0.22,4.6,7.0,39.0,19,7.8,8.2,0.4,1.4,4.3,2017-07-22 05:00,,0.3,18,36,,,,
永和,新北市,22,,良好,2.4,0.17,6.6,7.0,14.0,3,5.8,9.2,3.4,1.0,171.0,2017-07-22 05:00,,0.3,7,16,,,,
復興,高雄市,47,,良好,3.5,0.21,22,25.0,24.0,19,8.6,11.0,2.4,1.6,114.0,2017-07-22 05:00,,0.3,15,32,,,,
埔里,南投縣,52,細懸浮微粒,普通,1.4,0.16,14,20.0,22.0,11,5.3,5.7,0.4,1.5,43.0,2017-07-22 05:00,,0.2,16,28,,,,
馬祖,連江縣,68,細懸浮微粒,普通,2.6,0.16,46,50.0,46.0,21,3.0,3.3,0.3,2.6,51.0,2017-07-22 05:00,,0.1,23,47,,,,
金門,金門縣,32,,良好,2.7,0.11,7.7,12.0,23.0,7,11.0,13.0,2.1,0.4,211.0,2017-07-22 05:00,,0.1,10,22,,,,
基隆,基隆市,13,,良好,1.1,0.14,5,8.0,10,6,5.3,8.2,2.9,0.6,57.0,2017-07-22 06:00,,0.1,4,6,,,,
汐止,新北市,28,,良好,1.8,0.35,3.3,4.0,14,9,11.0,33.0,21.0,1.4,37.0,2017-07-22 06:00,,0.2,9,11,,,,
萬里,新北市,22,,良好,3.6,0.21,7.1,8.0,16,11,9.9,12.0,2.5,2.2,193.0,2017-07-22 06:00,,0.1,7,8,,,,
大同,臺北市,38,,良好,2.4,0.57,-,,35,5,13.0,31.0,18.0,,,2017-07-22 06:00,,1.1,8,41,,,,
馬公,澎湖縣,41,,良好,2.4,0.1,37,28.0,19,15,2.3,3.6,1.2,2.1,313.0,2017-07-22 06:00,,0.1,13,15,,,,
關山,臺東縣,14,,良好,1.3,,4.4,6.0,11,4,2.4,4.6,2.2,1.1,317.0,2017-07-22 06:00,,,4,13,,,,
麥寮,雲林縣,62,細懸浮微粒,普通,1.6,0.12,20,15.0,40,21,4.0,4.9,0.9,1.5,25.0,2017-07-22 06:00,,0.2,20,41,,,,
新店,新北市,23,,良好,1.6,0.16,6.4,8.0,22,3,5.4,7.0,1.6,2.4,110.0,2017-07-22 06:00,,0.2,7,18,,,,
土城,新北市,45,,良好,3.5,0.39,2.9,6.0,26,15,17.0,38.0,20.0,1.0,146.0,2017-07-22 06:00,,0.3,14,27,,,,
板橋,新北市,30,,良好,2.8,0.25,5.4,7.0,17,3,11.0,17.0,5.5,1.0,140.0,2017-07-22 06:00,,0.4,9,24,,,,
新莊,新北市,42,,良好,4.9,0.33,4.3,7.0,40,16,17.0,24.0,6.5,0.7,7.9,2017-07-22 06:00,,0.3,13,33,,,,
菜寮,新北市,34,,良好,1.8,0.24,3.9,7.0,12,3,9.0,12.0,3.5,1.4,181.0,2017-07-22 06:00,,0.3,11,19,,,,
林口,新北市,34,,良好,3.6,0.19,12,11.0,24,10,13.0,14.0,1.4,2.1,134.0,2017-07-22 06:00,,0.3,11,26,,,,
淡水,新北市,27,,良好,3.9,0.32,4.2,7.0,27,16,17.0,21.0,3.3,,,2017-07-22 06:00,,0.2,8,24,,,,
士林,臺北市,21,,良好,2.4,0.3,5.5,7.0,21,7,12.0,15.0,2.4,1.3,131.0,2017-07-22 06:00,,0.2,7,14,,,,
中山,臺北市,30,,良好,1.4,0.36,2.7,6.0,18,9,13.0,18.0,5.0,0.4,22.0,2017-07-22 06:00,,0.3,9,21,,,,
萬華,臺北市,19,,良好,1.5,0.32,4,6.0,18,ND,9.6,15.0,5.3,0.7,159.0,2017-07-22 06:00,,0.4,5,20,,,,
古亭,臺北市,18,,良好,1.6,0.18,4.3,6.0,6,7,8.4,13.0,4.2,1.8,179.0,2017-07-22 06:00,,0.2,6,7,,,,
松山,臺北市,36,,良好,2.5,0.21,8.6,9.0,13,10,11.0,13.0,1.8,0.9,10.0,2017-07-22 06:00,,0.2,11,12,,,,
桃園,桃園市,52,細懸浮微粒,普通,8.2,0.37,4,11.0,33,16,19.0,22.0,3.7,1.1,95.0,2017-07-22 06:00,,0.3,16,34,,,,
大園,桃園市,48,,良好,3.8,0.19,12,16.0,30,13,13.0,15.0,2.7,1.4,158.0,2017-07-22 06:00,,0.2,15,29,,,,
觀音,桃園市,41,,良好,7.5,0.23,8.3,10.0,42,16,18.0,18.0,0.7,2.4,104.0,2017-07-22 06:00,,0.2,13,30,,,,
平鎮,桃園市,37,,良好,3.0,0.18,9.8,15.0,29,11,11.0,13.0,2.7,1.6,175.0,2017-07-22 06:00,,0.2,12,32,,,,
龍潭,桃園市,46,,良好,2.0,0.16,9.6,12.0,25,6,8.2,9.6,1.4,1.7,137.0,2017-07-22 06:00,,0.2,14,34,,,,
