SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
中山,臺北市,nan,nan,nan,1.1,0.3,31,nan,4.0,nan,12.0,13.0,1.1,1.4,126.0,2016-12-09 02:00,,nan,nan,nan,,,,
中山,臺北市,nan,nan,nan,1.0,0.24,33,nan,5.0,nan,10.0,11.0,0.9,1.7,114.0,2016-12-09 03:00,,nan,nan,nan,,,,
埔里,南投縣,84.0,細懸浮微粒,普通,1.3,0.35,4.5,7.0,50.0,27,12.0,12.0,0.9,0.9,316.0,2016-12-09 05:00,,0.45,29.0,51.0,,,,
馬祖,連江縣,99.0,細懸浮微粒,普通,2.2,0.29,30,49.0,56.0,41,6.4,6.7,0.4,3.3,72.0,2016-12-09 05:00,,0.29,35.0,52.0,,,,
金門,金門縣,157.0,細懸浮微粒,對所有族群不良,8.5,0.5,5.6,18.0,162.0,67,37.0,43.0,5.2,1.5,41.0,2016-12-09 05:00,,0.48,66.0,168.0,,,,
馬公,澎湖縣,79.0,細懸浮微粒,普通,0.3,0.22,51,52.0,50.0,22,2.3,3.4,1.1,4.0,106.0,2016-12-09 05:00,,0.23,27.0,54.0,,,,
關山,臺東縣,23.0,nan,良好,1.3,nan,14,20.0,19.0,11,2.9,4.4,1.5,1.0,55.0,2016-12-09 05:00,,nan,7.0,19.0,,,,
林園,高雄市,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2016-12-09 06:00,,nan,nan,nan,,,,
冬山,宜蘭縣,19.0,nan,良好,1.4,0.16,26,20.0,18.0,6,8.3,10.0,2.0,1.1,190.0,2016-12-09 06:00,,0.19,3.0,20.0,,,,
汐止,新北市,36.0,nan,良好,1.9,0.18,33,26.0,20.0,11,10.0,12.0,1.5,2.0,43.0,2016-12-09 06:00,,0.23,11.0,18.0,,,,
萬里,新北市,45.0,nan,良好,1.9,0.12,47,46.0,48.0,8,1.1,2.2,1.2,5.3,32.0,2016-12-09 06:00,,0.12,7.0,49.0,,,,
新店,新北市,32.0,nan,良好,2.7,0.17,38,21.0,17.0,12,6.4,7.2,0.8,1.7,135.0,2016-12-09 06:00,,0.27,10.0,15.0,,,,
土城,新北市,27.0,nan,良好,1.8,0.19,35,29.0,22.0,6,6.2,6.5,0.4,1.1,206.0,2016-12-09 06:00,,0.25,6.0,17.0,,,,
板橋,新北市,24.0,nan,良好,2.1,0.2,35,26.0,27.0,6,7.4,9.2,1.7,2.2,76.0,2016-12-09 06:00,,0.31,7.0,26.0,,,,
新莊,新北市,19.0,nan,良好,1.3,0.19,37,15.0,18.0,4,7.1,9.0,1.9,2.9,75.0,2016-12-09 06:00,,0.46,6.0,19.0,,,,
林口,新北市,39.0,nan,良好,0.8,0.13,38,39.0,42.0,9,6.2,8.0,1.8,1.8,49.0,2016-12-09 06:00,,0.13,12.0,42.0,,,,
淡水,新北市,36.0,nan,良好,1.5,0.11,40,39.0,30.0,7,1.3,1.8,0.5,nan,nan,2016-12-09 06:00,,0.14,8.0,26.0,,,,
士林,臺北市,31.0,nan,良好,1.1,0.12,45,33.0,14.0,ND,1.9,2.8,0.9,2.2,47.0,2016-12-09 06:00,,0.27,6.0,12.0,,,,
中山,臺北市,28.0,nan,良好,0.9,0.25,35,30.0,19.0,3,9.1,9.4,0.3,1.8,93.0,2016-12-09 06:00,,0.32,5.0,13.0,,,,
萬華,臺北市,28.0,nan,良好,0.4,0.17,40,30.0,21.0,4,6.5,7.1,0.6,2.2,101.0,2016-12-09 06:00,,0.31,6.0,17.0,,,,
古亭,臺北市,31.0,nan,良好,1.7,0.17,38,33.0,23.0,6,7.4,8.5,1.2,2.6,96.0,2016-12-09 06:00,,0.25,8.0,17.0,,,,
松山,臺北市,27.0,nan,良好,1.0,0.17,38,29.0,20.0,10,5.4,6.8,1.4,1.6,72.0,2016-12-09 06:00,,0.26,7.0,18.0,,,,
大同,臺北市,29.0,nan,良好,1.3,0.31,-,nan,27.0,7,12.0,16.0,4.4,nan,nan,2016-12-09 06:00,,0.89,6.0,31.0,,,,
桃園,桃園市,23.0,nan,良好,3.0,0.23,30,24.0,21.0,4,10.0,11.0,0.9,1.6,68.0,2016-12-09 06:00,,0.33,6.0,25.0,,,,
大園,桃園市,40.0,nan,良好,3.8,0.13,37,43.0,41.0,10,13.0,14.0,1.7,6.7,50.0,2016-12-09 06:00,,0.12,9.0,36.0,,,,
觀音,桃園市,42.0,nan,良好,5.4,0.16,40,42.0,39.0,17,7.4,7.8,0.5,6.1,67.0,2016-12-09 06:00,,0.12,13.0,39.0,,,,
平鎮,桃園市,31.0,nan,良好,2.6,0.19,35,33.0,27.0,11,8.6,10.0,1.8,3.1,51.0,2016-12-09 06:00,,0.21,7.0,28.0,,,,
