SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
觀音,桃園市,29.0,,良好,1.3,0.09,23,25.0,24.0,6,3.0,3.7,0.8,3.4,252.0,2017-07-09 17:00,,0.1,9.0,25.0,,,,
平鎮,桃園市,27.0,,良好,2.2,0.1,25,29.0,18.0,11,3.7,5.7,2.0,1.9,257.0,2017-07-09 17:00,,0.1,8.0,23.0,,,,
龍潭,桃園市,35.0,,良好,1.9,0.13,31,32.0,43.0,13,4.0,4.9,1.0,2.4,270.0,2017-07-09 17:00,,0.2,11.0,35.0,,,,
湖口,新竹縣,23.0,,良好,2.2,0.09,27,25.0,21.0,5,-0.2,1.8,2.0,4.2,261.0,2017-07-09 17:00,,0.1,6.0,18.0,,,,
竹東,新竹縣,29.0,,良好,,0.13,29,29.0,15.0,9,3.1,3.5,0.5,2.1,287.0,2017-07-09 17:00,,0.1,9.0,18.0,,,,
新竹,新竹市,28.0,,良好,2.4,0.21,25,30.0,10.0,6,4.2,5.6,1.4,2.5,258.0,2017-07-09 17:00,,0.2,5.0,13.0,,,,
頭份,苗栗縣,31.0,,良好,2.5,0.1,28,31.0,20.0,10,2.9,4.2,1.3,3.0,283.0,2017-07-09 17:00,,0.1,10.0,19.0,,,,
苗栗,苗栗縣,31.0,,良好,2.3,0.18,34,31.0,21.0,10,3.8,5.3,1.5,2.0,233.0,2017-07-09 17:00,,0.2,10.0,25.0,,,,
三義,苗栗縣,31.0,,良好,7.0,0.19,41,34.0,26.0,9,5.9,7.0,1.1,2.0,253.0,2017-07-09 17:00,,0.2,8.0,,,,,
豐原,臺中市,58.0,細懸浮微粒,普通,8.6,0.27,41,40.0,36.0,21,11.0,13.0,1.9,2.9,321.0,2017-07-09 17:00,,0.2,19.0,24.0,,,,
沙鹿,臺中市,46.0,,良好,8.8,0.25,34,34.0,,19,13.0,16.0,3.7,3.2,252.0,2017-07-09 17:00,,0.3,14.0,32.0,,,,
大里,臺中市,41.0,,良好,2.7,0.21,49,44.0,31.0,18,5.4,6.9,1.4,3.0,276.0,2017-07-09 17:00,,0.2,9.0,23.0,,,,
忠明,臺中市,40.0,,良好,2.9,0.25,47,43.0,18.0,13,7.6,8.7,1.2,2.7,265.0,2017-07-09 17:00,,0.2,8.0,21.0,,,,
西屯,臺中市,41.0,,良好,3.7,0.2,50,44.0,31.0,13,5.9,7.3,1.4,2.9,273.0,2017-07-09 17:00,,0.2,9.0,30.0,,,,
彰化,彰化縣,38.0,,良好,4.0,0.21,47,41.0,27.0,5,2.9,3.1,0.2,5.5,273.0,2017-07-09 17:00,,0.2,11.0,25.0,,,,
線西,彰化縣,39.0,,良好,0.6,0.13,49,42.0,19.0,13,1.7,1.9,0.1,4.0,243.0,2017-07-09 17:00,,0.1,12.0,22.0,,,,
二林,彰化縣,58.0,細懸浮微粒,普通,4.0,0.18,49,46.0,55.0,25,3.9,4.4,0.4,4.3,269.0,2017-07-09 17:00,,0.2,18.0,38.0,,,,
南投,南投縣,36.0,,良好,0.9,0.28,43,39.0,44.0,15,8.9,9.2,0.3,1.9,267.0,2017-07-09 17:00,,0.2,10.0,30.0,,,,
斗六,雲林縣,47.0,,良好,1.6,0.25,42,40.0,38.0,23,7.3,8.6,1.2,0.9,236.0,2017-07-09 17:00,,0.2,15.0,30.0,,,,
崙背,雲林縣,44.0,,良好,2.2,0.09,41,42.0,26.0,16,2.3,3.1,0.8,3.7,241.0,2017-07-09 17:00,,0.1,14.0,30.0,,,,
新港,嘉義縣,46.0,,良好,1.5,0.11,28,38.0,36.0,11,0.5,2.3,1.7,2.9,239.0,2017-07-09 17:00,,0.2,14.0,40.0,,,,
朴子,嘉義縣,40.0,,良好,2.1,0.16,24,40.0,27.0,4,4.2,6.6,2.3,3.8,254.0,2017-07-09 17:00,,0.2,12.0,32.0,,,,
臺西,雲林縣,31.0,,良好,,,1.1,34.0,,,,,,4.3,254.0,2017-07-09 17:00,,,,,,,,
嘉義,嘉義市,44.0,,良好,11.0,0.12,38,40.0,58.0,19,4.5,5.4,0.9,4.2,234.0,2017-07-09 17:00,,0.2,14.0,35.0,,,,
新營,臺南市,43.0,,良好,1.7,0.19,20,35.0,32.0,18,5.8,7.8,1.9,1.2,269.0,2017-07-09 17:00,,0.2,13.0,31.0,,,,
善化,臺南市,38.0,,良好,2.9,0.14,23,36.0,25.0,10,9.8,12.0,1.9,5.2,220.0,2017-07-09 17:00,,0.1,12.0,26.0,,,,
安南,臺南市,29.0,,良好,4.8,0.17,18,31.0,18.0,7,6.6,9.5,3.0,4.4,208.0,2017-07-09 17:00,,0.2,5.0,22.0,,,,
臺南,臺南市,35.0,,良好,3.3,0.15,19,29.0,20.0,11,3.9,6.0,2.1,2.8,211.0,2017-07-09 17:00,,0.2,11.0,22.0,,,,
美濃,高雄市,49.0,,良好,2.5,0.15,33,32.0,24.0,9,3.5,4.4,0.9,2.5,217.0,2017-07-09 17:00,,0.1,15.0,19.0,,,,
橋頭,高雄市,37.0,,良好,2.3,0.14,19,27.0,26.0,12,4.8,6.8,2.0,4.5,208.0,2017-07-09 17:00,,0.2,11.0,25.0,,,,
