SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,31.0,nan,良好,1.4,0.2,27,34.0,12.0,6,5.8,7.0,1.2,1.4,94.0,2016-12-12 03:00,,0.25,8.0,15.0,,,,
汐止,新北市,45.0,nan,良好,2.0,0.22,24,23.0,19.0,12,9.2,9.9,0.7,1.2,23.0,2016-12-12 03:00,,0.36,14.0,22.0,,,,
萬里,新北市,38.0,nan,良好,1.9,0.12,41,41.0,18.0,9,2.2,3.0,0.8,2.9,208.0,2016-12-12 03:00,,0.14,10.0,26.0,,,,
新店,新北市,36.0,nan,良好,1.4,0.18,42,39.0,12.0,13,3.3,3.9,0.7,1.5,117.0,2016-12-12 03:00,,0.26,11.0,14.0,,,,
土城,新北市,29.0,nan,良好,1.9,0.26,33,31.0,19.0,4,7.9,8.6,0.7,0.8,153.0,2016-12-12 03:00,,0.38,6.0,22.0,,,,
板橋,新北市,26.0,nan,良好,1.7,0.26,34,26.0,26.0,7,8.8,9.4,0.6,1.7,39.0,2016-12-12 03:00,,0.43,8.0,28.0,,,,
新莊,新北市,30.0,nan,良好,1.8,0.25,31,32.0,12.0,3,11.0,12.0,1.4,2.7,16.0,2016-12-12 03:00,,0.32,5.0,17.0,,,,
菜寮,新北市,36.0,nan,良好,1.4,0.19,38,32.0,18.0,10,5.6,6.2,0.6,1.5,80.0,2016-12-12 03:00,,0.33,11.0,20.0,,,,
林口,新北市,36.0,nan,良好,1.2,0.15,42,39.0,30.0,12,4.3,4.8,0.6,3.2,124.0,2016-12-12 03:00,,0.2,11.0,34.0,,,,
淡水,新北市,36.0,nan,良好,1.4,0.13,41,39.0,18.0,11,0.4,1.8,1.3,nan,nan,2016-12-12 03:00,,0.17,9.0,21.0,,,,
士林,臺北市,40.0,nan,良好,1.5,0.14,46,43.0,21.0,10,1.1,2.6,1.5,2.1,108.0,2016-12-12 03:00,,0.18,10.0,22.0,,,,
中山,臺北市,24.0,nan,良好,0.9,0.26,34,26.0,11.0,2,9.9,11.0,0.7,1.1,114.0,2016-12-12 03:00,,0.42,7.0,18.0,,,,
萬華,臺北市,29.0,nan,良好,1.1,0.22,38,27.0,16.0,9,7.7,8.0,0.3,2.3,94.0,2016-12-12 03:00,,0.35,9.0,17.0,,,,
古亭,臺北市,36.0,nan,良好,1.2,0.2,39,36.0,24.0,10,5.8,6.6,0.8,1.2,76.0,2016-12-12 03:00,,0.26,11.0,20.0,,,,
松山,臺北市,27.0,nan,良好,1.5,0.21,36,29.0,5.0,6,7.0,8.8,1.8,1.4,72.0,2016-12-12 03:00,,0.33,8.0,12.0,,,,
大同,臺北市,36.0,nan,良好,1.1,0.37,-,nan,34.0,4,8.3,11.0,2.6,nan,nan,2016-12-12 03:00,,0.72,10.0,39.0,,,,
桃園,桃園市,36.0,nan,良好,4.3,0.25,33,32.0,27.0,9,8.0,8.0,-0.1,0.9,144.0,2016-12-12 03:00,,0.34,11.0,26.0,,,,
大園,桃園市,42.0,nan,良好,1.7,0.18,36,34.0,25.0,7,7.0,7.6,0.6,3.0,151.0,2016-12-12 03:00,,0.21,13.0,35.0,,,,
觀音,桃園市,31.0,nan,良好,7.1,0.24,22,29.0,29.0,nan,17.0,17.0,0.3,1.6,141.0,2016-12-12 03:00,,0.21,nan,33.0,,,,
平鎮,桃園市,26.0,nan,良好,1.4,0.3,21,27.0,24.0,6,17.0,18.0,1.2,1.7,162.0,2016-12-12 03:00,,0.35,8.0,28.0,,,,
龍潭,桃園市,29.0,nan,良好,1.6,0.39,5.6,12.0,24.0,12,18.0,23.0,5.3,0.9,201.0,2016-12-12 03:00,,0.49,8.0,31.0,,,,
湖口,新竹縣,49.0,nan,良好,2.8,0.26,21,23.0,22.0,18,15.0,17.0,1.7,1.3,143.0,2016-12-12 03:00,,0.34,15.0,25.0,,,,
竹東,新竹縣,45.0,nan,良好,1.5,0.17,19,17.0,27.0,10,4.3,5.7,1.4,2.3,135.0,2016-12-12 03:00,,0.28,14.0,23.0,,,,
新竹,新竹市,29.0,nan,良好,1.7,0.34,6.5,12.0,28.0,3,16.0,18.0,1.4,0.8,77.0,2016-12-12 03:00,,0.47,8.0,31.0,,,,
頭份,苗栗縣,52.0,細懸浮微粒,普通,1.5,0.24,13,16.0,24.0,16,7.4,9.0,1.7,1.2,116.0,2016-12-12 03:00,,0.32,16.0,24.0,,,,
苗栗,苗栗縣,55.0,細懸浮微粒,普通,1.3,0.38,4.1,9.0,47.0,16,16.0,18.0,2.2,0.8,350.0,2016-12-12 03:00,,0.49,17.0,43.0,,,,
三義,苗栗縣,67.0,細懸浮微粒,普通,1.8,0.39,24,21.0,65.0,29,16.0,17.0,0.7,0.7,141.0,2016-12-12 03:00,,0.44,22.0,49.0,,,,
豐原,臺中市,84.0,細懸浮微粒,普通,2.2,0.35,31,25.0,53.0,34,5.9,6.8,0.9,1.7,105.0,2016-12-12 03:00,,0.38,29.0,49.0,,,,
沙鹿,臺中市,149.0,細懸浮微粒,對敏感族群不良,4.2,0.55,12,7.0,106.0,79,21.0,23.0,2.1,0.9,163.0,2016-12-12 03:00,,0.93,54.0,95.0,,,,
大里,臺中市,102.0,細懸浮微粒,對敏感族群不良,1.6,0.45,11,9.0,75.0,39,15.0,15.0,0.3,0.8,288.0,2016-12-12 03:00,,0.64,36.0,77.0,,,,
忠明,臺中市,110.0,細懸浮微粒,對敏感族群不良,1.9,0.49,16,9.0,70.0,49,16.0,18.0,1.8,0.7,118.0,2016-12-12 03:00,,0.7,39.0,67.0,,,,
西屯,臺中市,126.0,細懸浮微粒,對敏感族群不良,3.4,0.49,11,8.0,98.0,49,20.0,21.0,0.7,0.5,175.0,2016-12-12 03:00,,0.65,45.0,81.0,,,,
彰化,彰化縣,123.0,細懸浮微粒,對敏感族群不良,8.1,0.5,9.5,10.0,99.0,61,17.0,17.0,0.0,1.1,127.0,2016-12-12 03:00,,0.66,44.0,83.0,,,,
線西,彰化縣,113.0,細懸浮微粒,對敏感族群不良,2.6,0.63,3.1,9.0,101.0,55,26.0,31.0,4.8,0.4,173.0,2016-12-12 03:00,,0.54,40.0,85.0,,,,
二林,彰化縣,65.0,細懸浮微粒,普通,1.9,0.38,3,8.0,55.0,14,17.0,21.0,3.6,0.7,207.0,2016-12-12 03:00,,0.42,21.0,69.0,,,,
南投,南投縣,149.0,細懸浮微粒,對敏感族群不良,1.1,0.47,5.2,7.0,92.0,56,16.0,18.0,1.8,0.8,155.0,2016-12-12 03:00,,0.62,54.0,91.0,,,,
斗六,雲林縣,128.0,細懸浮微粒,對敏感族群不良,1.5,0.38,10,14.0,76.0,29,14.0,17.0,3.1,0.6,52.0,2016-12-12 03:00,,0.54,46.0,86.0,,,,
崙背,雲林縣,69.0,細懸浮微粒,普通,1.5,0.25,15,19.0,26.0,18,10.0,12.0,1.8,1.0,25.0,2016-12-12 03:00,,0.26,23.0,48.0,,,,
新港,嘉義縣,69.0,細懸浮微粒,普通,2.9,0.29,8.9,17.0,56.0,20,15.0,16.0,0.9,0.6,44.0,2016-12-12 03:00,,0.28,23.0,65.0,,,,
朴子,嘉義縣,74.0,細懸浮微粒,普通,2.1,0.16,25,27.0,55.0,23,6.9,7.8,0.9,1.5,45.0,2016-12-12 03:00,,0.25,25.0,71.0,,,,
臺西,雲林縣,72.0,細懸浮微粒,普通,2.6,0.14,38,29.0,47.0,28,4.9,6.1,1.2,4.0,60.0,2016-12-12 03:00,,0.21,24.0,45.0,,,,
嘉義,嘉義市,105.0,細懸浮微粒,對敏感族群不良,2.1,0.32,17,17.0,69.0,31,12.0,12.0,0.3,0.9,311.0,2016-12-12 03:00,,0.4,37.0,80.0,,,,
新營,臺南市,69.0,細懸浮微粒,普通,1.9,0.28,16,20.0,43.0,14,13.0,15.0,1.2,1.4,38.0,2016-12-12 03:00,,0.33,23.0,69.0,,,,
善化,臺南市,62.0,細懸浮微粒,普通,2.1,0.35,8.9,21.0,45.0,10,18.0,18.0,0.5,1.6,31.0,2016-12-12 03:00,,0.33,20.0,54.0,,,,
安南,臺南市,60.0,細懸浮微粒,普通,1.8,0.27,11,24.0,35.0,10,17.0,18.0,1.1,1.8,341.0,2016-12-12 03:00,,0.26,19.0,58.0,,,,
臺南,臺南市,57.0,細懸浮微粒,普通,2.2,0.26,27,30.0,48.0,18,9.1,9.2,0.0,2.1,43.0,2016-12-12 03:00,,0.39,18.0,57.0,,,,
美濃,高雄市,133.0,細懸浮微粒,對敏感族群不良,1.7,0.42,16,20.0,69.0,50,8.2,9.6,1.4,0.5,104.0,2016-12-12 03:00,,0.52,48.0,72.0,,,,
橋頭,高雄市,82.0,細懸浮微粒,普通,3.1,0.31,17,23.0,73.0,21,15.0,17.0,1.3,1.7,47.0,2016-12-12 03:00,,0.5,28.0,78.0,,,,
仁武,高雄市,79.0,細懸浮微粒,普通,4.6,0.28,20,26.0,85.0,13,18.0,20.0,1.5,1.8,327.0,2016-12-12 03:00,,0.45,27.0,94.0,,,,
鳳山,高雄市,92.0,細懸浮微粒,普通,5.1,0.3,19,27.0,92.0,34,16.0,16.0,0.7,1.3,313.0,2016-12-12 03:00,,0.51,32.0,97.0,,,,
大寮,高雄市,82.0,細懸浮微粒,普通,4.9,0.35,19,28.0,67.0,22,16.0,17.0,1.6,2.6,315.0,2016-12-12 03:00,,0.48,28.0,75.0,,,,
林園,高雄市,84.0,細懸浮微粒,普通,8.4,0.3,22,38.0,51.0,27,17.0,18.0,1.0,3.8,329.0,2016-12-12 03:00,,0.34,29.0,53.0,,,,
楠梓,高雄市,77.0,懸浮微粒,普通,2.4,0.31,16,23.0,81.0,19,16.0,16.0,0.2,1.1,61.0,2016-12-12 03:00,,0.47,22.0,92.0,,,,
左營,高雄市,97.0,細懸浮微粒,普通,3.7,0.35,21,28.0,71.0,27,16.0,17.0,1.2,1.9,338.0,2016-12-12 03:00,,0.44,34.0,74.0,,,,
前金,高雄市,77.0,細懸浮微粒,普通,3.0,0.36,24,32.0,42.0,nan,15.0,16.0,1.0,2.3,321.0,2016-12-12 03:00,,0.46,26.0,52.0,,,,
前鎮,高雄市,82.0,細懸浮微粒,普通,4.0,0.39,24,34.0,78.0,26,15.0,18.0,3.1,2.2,39.0,2016-12-12 03:00,,0.51,28.0,78.0,,,,
