SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,14,,良好,2.9,0.34,5,5.0,15.0,4.0,12.0,22.0,9.5,0.7,273.0,2017-07-15 07:00,,0.2,3,15.0,,,,
汐止,新北市,19,,良好,1.5,0.4,3.7,3.0,19.0,4.0,10.0,35.0,25.0,1.1,63.0,2017-07-15 07:00,,0.3,6,15.0,,,,
萬里,新北市,22,,良好,2.6,0.17,9.4,7.0,8.0,10.0,4.5,6.9,2.5,2.6,208.0,2017-07-15 07:00,,0.1,7,9.0,,,,
新店,新北市,24,,良好,1.9,0.26,6.8,7.0,28.0,9.0,7.6,13.0,5.0,1.8,78.0,2017-07-15 07:00,,0.2,8,23.0,,,,
土城,新北市,51,細懸浮微粒,普通,2.7,0.6,3.2,5.0,35.0,11.0,16.0,40.0,24.0,1.0,349.0,2017-07-15 07:00,,0.4,16,40.0,,,,
板橋,新北市,42,,良好,4.0,0.47,3,4.0,30.0,8.0,15.0,29.0,14.0,1.3,71.0,2017-07-15 07:00,,0.4,13,36.0,,,,
新莊,新北市,40,,良好,3.6,0.41,2.5,1.0,39.0,19.0,,,,1.9,42.0,2017-07-15 07:00,,0.4,12,30.0,,,,
菜寮,新北市,33,,良好,2.3,0.41,5.9,2.0,25.0,9.0,13.0,19.0,6.3,1.3,133.0,2017-07-15 07:00,,0.5,10,25.0,,,,
林口,新北市,45,,良好,5.7,0.41,5.1,11.0,32.0,17.0,16.0,27.0,11.0,2.4,138.0,2017-07-15 07:00,,0.2,14,29.0,,,,
淡水,新北市,20,,良好,3.4,0.35,4.2,4.0,21.0,3.0,11.0,20.0,9.2,,,2017-07-15 07:00,,0.3,5,22.0,,,,
士林,臺北市,26,,良好,1.5,0.35,6.3,4.0,28.0,3.0,12.0,19.0,6.9,1.3,124.0,2017-07-15 07:00,,0.3,6,28.0,,,,
中山,臺北市,32,,良好,2.3,0.71,1.9,2.0,27.0,19.0,17.0,43.0,25.0,0.5,354.0,2017-07-15 07:00,,0.4,10,23.0,,,,
萬華,臺北市,24,,良好,1.7,0.66,2.6,3.0,29.0,2.0,12.0,29.0,17.0,0.7,43.0,2017-07-15 07:00,,0.5,7,24.0,,,,
古亭,臺北市,22,,良好,1.8,0.38,4.5,5.0,20.0,10.0,12.0,25.0,13.0,1.4,96.0,2017-07-15 07:00,,0.3,7,14.0,,,,
松山,臺北市,30,,良好,3.5,0.45,4,4.0,12.0,10.0,14.0,31.0,17.0,1.0,63.0,2017-07-15 07:00,,0.3,9,12.0,,,,
