SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,95.0,細懸浮微粒,普通,6.6,0.39,18,23.0,34.0,28,21.0,22.0,0.9,0.6,154.0,2016-12-22 03:00,,0.6,33.0,42.0,,,,
汐止,新北市,118.0,細懸浮微粒,對敏感族群不良,7.5,0.59,5.4,22.0,67.0,46,27.0,29.0,2.2,1.0,43.0,2016-12-22 03:00,,0.7,42.0,65.0,,,,
萬里,新北市,107.0,細懸浮微粒,對敏感族群不良,2.2,0.23,28,19.0,35.0,25,4.2,5.1,0.9,2.1,210.0,2016-12-22 03:00,,0.4,38.0,65.0,,,,
新店,新北市,135.0,細懸浮微粒,對敏感族群不良,2.3,0.6,11,29.0,101.0,52,19.0,20.0,1.3,0.5,236.0,2016-12-22 03:00,,0.6,49.0,90.0,,,,
土城,新北市,152.0,細懸浮微粒,對所有族群不良,2.3,0.82,3.1,18.0,112.0,54,30.0,36.0,6.8,0.9,164.0,2016-12-22 03:00,,0.7,56.0,113.0,,,,
板橋,新北市,152.0,細懸浮微粒,對所有族群不良,3.9,0.43,26,28.0,59.0,32,19.0,20.0,1.4,0.5,275.0,2016-12-22 03:00,,0.8,56.0,111.0,,,,
新莊,新北市,126.0,細懸浮微粒,對敏感族群不良,2.5,0.21,26,32.0,31.0,16,11.0,12.0,1.3,0.8,69.0,2016-12-22 03:00,,0.7,45.0,86.0,,,,
菜寮,新北市,121.0,細懸浮微粒,對敏感族群不良,2.6,0.25,28,36.0,27.0,19,11.0,13.0,1.8,0.7,332.0,2016-12-22 03:00,,0.7,43.0,82.0,,,,
林口,新北市,129.0,細懸浮微粒,對敏感族群不良,2.0,0.14,30,48.0,38.0,14,7.2,8.2,1.0,1.4,58.0,2016-12-22 03:00,,0.4,46.0,101.0,,,,
淡水,新北市,101.0,細懸浮微粒,對敏感族群不良,1.2,0.14,26,38.0,20.0,9,2.9,3.6,0.7,nan,nan,2016-12-22 03:00,,0.5,36.0,63.0,,,,
