SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,28,nan,良好,0.8,0.3,30,30.0,18,8,8.1,10.0,2.3,0.9,96.0,2017-02-01 01:00,,0.3,8.0,18,,,,
汐止,新北市,32,nan,良好,0.9,0.28,23,27.0,18,11,15.0,18.0,2.4,1.3,65.0,2017-02-01 01:00,,0.3,10.0,15,,,,
萬里,新北市,36,nan,良好,1.5,0.18,26,37.0,17,10,5.7,6.7,1.0,0.7,200.0,2017-02-01 01:00,,0.2,11.0,32,,,,
新店,新北市,33,nan,良好,1.3,0.2,39,36.0,17,8,4.6,5.7,1.2,1.8,97.0,2017-02-01 01:00,,0.3,7.0,10,,,,
土城,新北市,31,nan,良好,0.2,0.24,36,33.0,26,9,14.0,18.0,4.9,2.1,86.0,2017-02-01 01:00,,0.3,5.0,20,,,,
板橋,新北市,28,nan,良好,1.6,0.23,33,30.0,27,8,9.0,11.0,2.1,3.6,67.0,2017-02-01 01:00,,0.3,6.0,23,,,,
新莊,新北市,30,nan,良好,3.2,0.21,35,32.0,18,5,7.9,8.4,0.5,5.0,56.0,2017-02-01 01:00,,0.3,5.0,16,,,,
菜寮,新北市,30,nan,良好,15.0,0.24,22,29.0,19,9,20.0,21.0,1.1,2.5,69.0,2017-02-01 01:00,,0.3,9.0,18,,,,
林口,新北市,31,nan,良好,11.0,0.18,32,33.0,23,9,11.0,12.0,0.9,4.5,61.0,2017-02-01 01:00,,0.2,9.0,27,,,,
淡水,新北市,26,nan,良好,2.3,0.3,26,28.0,23,8,10.0,12.0,1.8,nan,nan,2017-02-01 01:00,,0.3,7.0,17,,,,
士林,臺北市,33,nan,良好,2.2,0.15,40,36.0,16,2,3.9,4.6,0.7,2.8,105.0,2017-02-01 01:00,,0.2,5.0,20,,,,
中山,臺北市,22,nan,良好,4.2,0.28,31,24.0,20,nan,12.0,13.0,1.0,2.4,111.0,2017-02-01 01:00,,0.4,nan,13,,,,
基隆,基隆市,29,nan,良好,1.3,0.27,32,31.0,25,12,8.3,11.0,2.4,1.0,92.0,2017-02-01 00:00,,0.3,8.0,18,,,,
汐止,新北市,32,nan,良好,1.3,0.22,30,28.0,15,9,10.0,12.0,1.6,1.4,49.0,2017-02-01 00:00,,0.3,10.0,14,,,,
萬里,新北市,37,nan,良好,1.9,0.19,30,40.0,21,9,6.7,7.7,1.0,1.1,201.0,2017-02-01 00:00,,0.2,11.0,38,,,,
新店,新北市,34,nan,良好,1.2,0.22,37,37.0,11,8,5.6,6.9,1.3,2.0,110.0,2017-02-01 00:00,,0.3,7.0,9,,,,
土城,新北市,31,nan,良好,0.7,0.27,34,34.0,24,6,17.0,23.0,5.6,1.8,171.0,2017-02-01 00:00,,0.3,5.0,19,,,,
板橋,新北市,28,nan,良好,1.7,0.27,31,30.0,21,8,11.0,13.0,1.9,4.2,60.0,2017-02-01 00:00,,0.3,5.0,22,,,,
新莊,新北市,30,nan,良好,1.4,0.23,36,32.0,17,3,7.8,8.6,0.8,4.8,66.0,2017-02-01 00:00,,0.3,5.0,16,,,,
菜寮,新北市,30,nan,良好,2.2,0.25,33,30.0,17,8,10.0,11.0,1.0,2.8,88.0,2017-02-01 00:00,,0.3,9.0,19,,,,
林口,新北市,31,nan,良好,8.0,0.2,32,33.0,25,10,9.4,10.0,1.0,4.5,105.0,2017-02-01 00:00,,0.2,8.0,28,,,,
淡水,新北市,27,nan,良好,3.5,0.34,19,29.0,20,7,14.0,16.0,1.7,nan,nan,2017-02-01 00:00,,0.2,6.0,15,,,,
馬祖,連江縣,56,細懸浮微粒,普通,1.3,0.19,41,43.0,33,19,nan,nan,nan,2.7,69.0,2017-02-01 00:00,,0.2,18.0,34,,,,
