SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,63.0,細懸浮微粒,普通,2.0,0.31,12,29.0,25.0,20.0,16.0,18.0,1.9,1.1,259.0,2017-08-16 00:00,,0.3,20.0,26.0,,,,
汐止,新北市,,,設備維護,,,,,,,,,,,,2017-08-16 00:00,,,,,,,,
萬里,新北市,71.0,細懸浮微粒,普通,2.0,0.25,6.4,33.0,23.0,21.0,13.0,15.0,1.4,3.2,210.0,2017-08-16 00:00,,0.2,24.0,32.0,,,,
新店,新北市,63.0,細懸浮微粒,普通,2.0,0.24,17,25.0,39.0,24.0,11.0,12.0,1.8,2.3,192.0,2017-08-16 00:00,,0.2,21.0,30.0,,,,
土城,新北市,38.0,,良好,6.7,0.27,4.4,12.0,27.0,8.0,20.0,24.0,3.6,1.1,132.0,2017-08-16 00:00,,0.3,12.0,29.0,,,,
板橋,新北市,30.0,,良好,8.6,0.33,2.9,17.0,29.0,9.0,21.0,24.0,2.7,1.3,198.0,2017-08-16 00:00,,0.3,9.0,32.0,,,,
新莊,新北市,33.0,,良好,6.9,0.33,5.1,16.0,23.0,9.0,19.0,20.0,1.0,1.2,241.0,2017-08-16 00:00,,0.3,10.0,25.0,,,,
菜寮,新北市,41.0,,良好,5.6,0.38,6.1,12.0,26.0,13.0,12.0,14.0,2.3,1.6,281.0,2017-08-16 00:00,,0.4,13.0,28.0,,,,
林口,新北市,43.0,,良好,5.8,0.33,5.1,13.0,20.0,15.0,21.0,27.0,5.8,2.0,226.0,2017-08-16 00:00,,0.3,13.0,28.0,,,,
淡水,新北市,25.0,,良好,6.3,0.57,2,8.0,16.0,10.0,19.0,32.0,12.0,,,2017-08-16 00:00,,0.4,8.0,23.0,,,,
士林,臺北市,51.0,細懸浮微粒,普通,3.3,0.52,1.5,10.0,30.0,10.0,23.0,33.0,10.0,1.1,107.0,2017-08-16 00:00,,0.4,16.0,33.0,,,,
中山,臺北市,50.0,,良好,6.0,0.68,3.9,12.0,39.0,14.0,20.0,35.0,14.0,0.8,137.0,2017-08-16 00:00,,0.8,15.0,40.0,,,,
萬華,臺北市,45.0,,良好,5.4,0.51,5.3,11.0,29.0,7.0,18.0,25.0,6.4,0.7,228.0,2017-08-16 00:00,,0.8,14.0,35.0,,,,
古亭,臺北市,47.0,,良好,2.1,0.38,14,12.0,24.0,10.0,14.0,17.0,2.6,1.5,164.0,2017-08-16 00:00,,0.5,14.0,25.0,,,,
松山,臺北市,40.0,,良好,5.8,0.48,6.3,15.0,19.0,6.0,20.0,28.0,8.5,2.0,199.0,2017-08-16 00:00,,0.5,12.0,26.0,,,,
大同,臺北市,44.0,,良好,6.7,2.55,-,,46.0,5.0,22.0,92.0,70.0,,,2017-08-16 00:00,,2.9,7.0,47.0,,,,
桃園,桃園市,49.0,,良好,6.7,0.31,6.7,10.0,23.0,9.0,18.0,19.0,1.3,0.5,192.0,2017-08-16 00:00,,0.3,15.0,25.0,,,,
大園,桃園市,35.0,,良好,8.7,0.46,2.5,12.0,34.0,12.0,20.0,26.0,6.3,1.9,183.0,2017-08-16 00:00,,0.2,11.0,25.0,,,,
汐止,新北市,,,設備維護,,,,,,,,,,,,2017-08-16 03:00,,,,,,,,
觀音,桃園市,37.0,,良好,6.3,0.35,1.2,13.0,19.0,12.0,20.0,22.0,1.6,2.2,219.0,2017-08-16 00:00,,0.2,11.0,25.0,,,,
平鎮,桃園市,29.0,,良好,3.3,0.27,6.4,10.0,31.0,10.0,17.0,20.0,3.1,2.1,215.0,2017-08-16 00:00,,0.3,8.0,31.0,,,,
龍潭,桃園市,48.0,,良好,3.8,0.22,9.3,13.0,31.0,18.0,13.0,15.0,1.5,1.9,219.0,2017-08-16 00:00,,0.2,15.0,28.0,,,,
湖口,新竹縣,35.0,,良好,11.0,0.42,2,9.0,31.0,13.0,22.0,36.0,14.0,1.2,165.0,2017-08-16 00:00,,0.3,11.0,29.0,,,,
竹東,新竹縣,49.0,,良好,,0.17,8.8,13.0,,9.0,5.7,6.7,1.0,1.3,127.0,2017-08-16 00:00,,0.2,15.0,,,,,
新竹,新竹市,36.0,,良好,3.8,0.38,3.1,8.0,17.0,13.0,19.0,24.0,4.8,1.2,171.0,2017-08-16 00:00,,0.4,11.0,21.0,,,,
頭份,苗栗縣,38.0,,良好,8.7,0.33,1.9,9.0,33.0,14.0,21.0,32.0,11.0,1.8,217.0,2017-08-16 00:00,,0.3,12.0,28.0,,,,
苗栗,苗栗縣,38.0,,良好,2.8,0.32,1.6,9.0,31.0,17.0,18.0,21.0,2.4,2.8,186.0,2017-08-16 00:00,,0.4,12.0,29.0,,,,
