SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,55.0,細懸浮微粒,普通,3.9,0.21,60,39.0,25.0,21,8.8,9.6,0.8,0.8,39.0,2017-08-01 16:00,,0.2,17.0,27.0,,,,
汐止,新北市,53.0,細懸浮微粒,普通,6.8,0.28,38,48.0,31.0,19,15.0,17.0,2.7,1.8,63.0,2017-08-01 16:00,,0.3,16.0,31.0,,,,
崙背,雲林縣,27.0,,良好,1.9,0.13,28,25.0,16.0,10,3.2,3.7,0.5,3.5,174.0,2017-08-01 16:00,,0.1,8.0,17.0,,,,
小港,高雄市,50.0,,良好,10.0,0.5,3.7,11.0,23.0,17,26.0,53.0,27.0,2.6,89.0,2017-08-01 16:00,,0.3,15.0,42.0,,,,
屏東,屏東縣,22.0,,良好,2.5,0.45,12,17.0,8.0,ND,,,,2.0,118.0,2017-08-01 16:00,,0.4,7.0,18.0,,,,
潮州,屏東縣,25.0,,良好,0.9,0.12,23,22.0,17.0,8,3.7,3.8,0.1,3.3,90.0,2017-08-01 16:00,,0.1,8.0,23.0,,,,
冬山,宜蘭縣,44.0,,良好,,,,,,,,,,,,2017-08-01 16:00,,,14.0,43.0,,,,
金門,金門縣,41.0,,良好,2.2,0.2,55,44.0,24.0,11,2.4,2.7,0.3,2.4,195.0,2017-08-01 16:00,,0.2,10.0,26.0,,,,
馬公,澎湖縣,,,設備維護,,0.17,,,18.0,,6.0,8.8,2.8,4.1,160.0,2017-08-01 16:00,,,,,,,,
關山,臺東縣,34.0,,良好,1.4,,18,19.0,30.0,11,8.3,14.0,6.2,1.5,200.0,2017-08-01 16:00,,,11.0,32.0,,,,
麥寮,雲林縣,38.0,,良好,1.2,0.24,22,23.0,18.0,11,5.8,9.7,3.9,4.0,181.0,2017-08-01 16:00,,0.2,12.0,22.0,,,,
基隆,基隆市,63,細懸浮微粒,普通,4.6,0.67,4,35.0,34.0,22,34.0,39.0,5.7,0.6,295.0,2017-08-01 21:00,,0.4,20.0,30.0,,,,
汐止,新北市,61,細懸浮微粒,普通,5.5,0.66,5.1,31.0,33.0,21,34.0,42.0,8.2,0.6,279.0,2017-08-01 21:00,,0.4,20.0,30.0,,,,
