SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
新店,新北市,59.0,細懸浮微粒,普通,2.3,0.25,46,nan,46.0,26,4.1,4.7,0.7,2.3,85.0,2016-11-28 06:00,,nan,19.0,25.0,,,,
土城,新北市,42.0,nan,良好,2.2,0.24,45,nan,54.0,19,5.2,5.8,0.6,1.3,198.0,2016-11-28 06:00,,nan,13.0,32.0,,,,
板橋,新北市,42.0,nan,良好,2.1,0.24,45,nan,60.0,21,5.1,6.6,1.5,3.1,71.0,2016-11-28 06:00,,nan,13.0,37.0,,,,
新莊,新北市,36.0,nan,良好,2.4,0.26,45,nan,41.0,14,4.7,6.5,1.8,7.0,52.0,2016-11-28 06:00,,nan,11.0,29.0,,,,
菜寮,新北市,42.0,nan,良好,1.3,0.25,44,nan,47.0,16,6.9,8.2,1.3,3.5,58.0,2016-11-28 06:00,,nan,13.0,32.0,,,,
林口,新北市,54.0,細懸浮微粒,普通,2.0,0.21,45,nan,54.0,20,5.5,6.7,1.1,3.9,55.0,2016-11-28 06:00,,nan,17.0,43.0,,,,
淡水,新北市,52.0,細懸浮微粒,普通,2.1,0.23,49,nan,46.0,21,2.8,3.5,0.7,nan,nan,2016-11-28 06:00,,nan,16.0,36.0,,,,
士林,臺北市,42.0,nan,良好,1.9,0.21,50,nan,41.0,25,3.2,4.7,1.5,2.0,90.0,2016-11-28 06:00,,nan,13.0,24.0,,,,
中山,臺北市,45.0,nan,良好,1.9,0.29,45,nan,48.0,27,6.7,9.2,2.5,2.3,103.0,2016-11-28 06:00,,nan,14.0,28.0,,,,
萬華,臺北市,52.0,細懸浮微粒,普通,1.4,0.24,44,nan,48.0,19,6.9,8.8,1.9,2.9,85.0,2016-11-28 06:00,,nan,16.0,31.0,,,,
古亭,臺北市,52.0,細懸浮微粒,普通,3.0,0.26,46,nan,47.0,22,5.6,6.6,1.0,2.9,66.0,2016-11-28 06:00,,nan,16.0,30.0,,,,
松山,臺北市,42.0,nan,良好,2.2,0.23,46,nan,50.0,18,nan,nan,nan,3.3,59.0,2016-11-28 06:00,,nan,13.0,30.0,,,,
大同,臺北市,40.0,nan,良好,2.2,0.29,-,nan,66.0,13,4.6,7.3,2.7,nan,nan,2016-11-28 06:00,,nan,12.0,43.0,,,,
桃園,桃園市,36.0,nan,良好,3.3,0.25,43,nan,45.0,15,6.5,8.1,1.6,1.9,74.0,2016-11-28 06:00,,nan,11.0,25.0,,,,
大園,桃園市,42.0,nan,良好,4.1,0.24,44,nan,62.0,18,12.0,13.0,1.6,8.7,48.0,2016-11-28 06:00,,nan,13.0,42.0,,,,
觀音,桃園市,54.0,細懸浮微粒,普通,4.4,0.21,41,nan,65.0,20,14.0,14.0,0.7,10.0,59.0,2016-11-28 06:00,,nan,17.0,47.0,,,,
平鎮,桃園市,42.0,nan,良好,3.1,0.23,40,nan,52.0,16,10.0,11.0,1.0,4.4,52.0,2016-11-28 06:00,,nan,13.0,30.0,,,,
龍潭,桃園市,32.0,nan,良好,2.3,0.24,42,nan,59.0,26,5.5,6.7,1.2,6.2,60.0,2016-11-28 06:00,,nan,10.0,32.0,,,,
湖口,新竹縣,54.0,細懸浮微粒,普通,3.0,0.22,51,nan,47.0,20,2.6,2.5,-0.1,9.1,56.0,2016-11-28 06:00,,nan,17.0,32.0,,,,
竹東,新竹縣,42.0,nan,良好,2.6,0.28,44,nan,47.0,17,3.4,5.6,2.2,8.7,56.0,2016-11-28 06:00,,nan,13.0,25.0,,,,
新竹,新竹市,42.0,nan,良好,2.4,0.22,47,nan,55.0,15,3.7,4.7,1.0,5.3,77.0,2016-11-28 06:00,,nan,13.0,41.0,,,,
頭份,苗栗縣,54.0,細懸浮微粒,普通,2.7,0.24,43,nan,45.0,23,6.6,8.2,1.6,5.1,68.0,2016-11-28 06:00,,nan,17.0,29.0,,,,
苗栗,苗栗縣,42.0,nan,良好,2.7,0.25,45,nan,54.0,20,5.0,6.0,1.0,5.0,59.0,2016-11-28 06:00,,nan,13.0,36.0,,,,
三義,苗栗縣,23.0,nan,良好,2.5,0.25,41,nan,37.0,14,4.2,4.9,0.7,6.1,41.0,2016-11-28 06:00,,nan,7.0,22.0,,,,
豐原,臺中市,39.0,nan,良好,1.8,0.26,34,nan,25.0,27,3.8,5.2,1.4,1.6,71.0,2016-11-28 06:00,,nan,12.0,14.0,,,,
