SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,29.0,,良好,2.1,0.15,10,15.0,18.0,9,7.7,8.7,1.0,1.0,200.0,2017-06-27 02:00,,0.2,9.0,16.0,,,,
汐止,新北市,43.0,,良好,1.7,0.2,12,13.0,25.0,9,9.7,12.0,2.2,1.1,262.0,2017-06-27 02:00,,0.3,13.0,25.0,,,,
萬里,新北市,48.0,,良好,3.1,0.17,13,18.0,21.0,16,9.7,11.0,0.8,0.5,72.0,2017-06-27 02:00,,0.2,15.0,25.0,,,,
新店,新北市,38.0,,良好,1.8,0.21,16,18.0,36.0,11,9.6,10.0,0.8,1.8,203.0,2017-06-27 02:00,,0.3,12.0,30.0,,,,
土城,新北市,35.0,,良好,2.1,0.25,12,14.0,34.0,10,14.0,15.0,1.2,0.8,252.0,2017-06-27 02:00,,0.4,11.0,34.0,,,,
板橋,新北市,32.0,,良好,3.1,0.29,12,12.0,34.0,10,13.0,14.0,0.8,1.4,88.0,2017-06-27 02:00,,0.4,10.0,34.0,,,,
新莊,新北市,28.0,,良好,3.5,0.26,4.4,12.0,27.0,8,21.0,24.0,3.8,1.0,325.0,2017-06-27 02:00,,0.3,9.0,30.0,,,,
菜寮,新北市,28.0,,良好,3.0,0.25,8.8,13.0,27.0,7,,,,1.2,128.0,2017-06-27 02:00,,0.4,9.0,27.0,,,,
林口,新北市,28.0,,良好,3.1,0.15,5.8,13.0,30.0,4,12.0,14.0,2.3,1.3,244.0,2017-06-27 02:00,,0.2,5.0,30.0,,,,
淡水,新北市,23.0,,良好,2.5,0.12,14,17.0,19.0,6,6.8,7.9,1.1,,,2017-06-27 02:00,,0.2,7.0,23.0,,,,
基隆,基隆市,40.0,,良好,9.1,0.11,21,17.0,11.0,7,12.0,14.0,1.2,1.2,236.0,2017-06-27 00:00,,0.2,12.0,21.0,,,,
汐止,新北市,48.0,,良好,0.9,0.22,15,15.0,26.0,14,10.0,12.0,2.3,1.8,182.0,2017-06-27 00:00,,0.3,15.0,24.0,,,,
萬里,新北市,46.0,,良好,1.4,0.13,20,24.0,20.0,13,5.0,5.5,0.5,1.2,131.0,2017-06-27 00:00,,0.2,14.0,27.0,,,,
新店,新北市,45.0,,良好,2.1,0.23,23,22.0,29.0,9,10.0,11.0,0.8,1.7,357.0,2017-06-27 00:00,,0.3,14.0,27.0,,,,
土城,新北市,36.0,,良好,2.5,0.28,17,17.0,34.0,11,12.0,14.0,1.5,0.9,272.0,2017-06-27 00:00,,0.4,11.0,34.0,,,,
板橋,新北市,35.0,,良好,3.7,0.23,20,16.0,33.0,7,12.0,14.0,2.1,1.9,18.0,2017-06-27 00:00,,0.4,11.0,34.0,,,,
新莊,新北市,31.0,,良好,2.3,0.14,22,16.0,31.0,7,7.8,9.0,1.3,2.4,51.0,2017-06-27 00:00,,0.3,10.0,32.0,,,,
萬華,臺北市,,,設備維護,,,,,,,,,,,,2017-06-27 00:00,,,,,,,,
菜寮,新北市,35.0,,良好,1.9,0.19,24,14.0,24.0,5,,,,1.4,16.0,2017-06-27 00:00,,0.5,11.0,29.0,,,,
林口,新北市,31.0,,良好,1.1,0.08,25,15.0,28.0,ND,3.6,4.9,1.3,1.2,313.0,2017-06-27 00:00,,0.2,7.0,33.0,,,,
淡水,新北市,29.0,,良好,0.8,0.12,27,18.0,20.0,4,4.0,5.1,1.1,,,2017-06-27 00:00,,0.2,9.0,27.0,,,,
士林,臺北市,30.0,,良好,1.6,0.13,23,17.0,21.0,4,5.6,7.7,2.2,2.5,314.0,2017-06-27 00:00,,0.3,8.0,32.0,,,,
中山,臺北市,45.0,,良好,1.1,0.31,20,13.0,40.0,7,12.0,14.0,2.4,1.8,307.0,2017-06-27 00:00,,0.7,14.0,37.0,,,,
古亭,臺北市,40.0,,良好,2.1,0.18,23,20.0,32.0,10,9.9,11.0,1.4,1.1,323.0,2017-06-27 00:00,,0.4,12.0,32.0,,,,
松山,臺北市,56.0,細懸浮微粒,普通,1.7,0.27,18,13.0,32.0,16,12.0,17.0,5.2,1.6,240.0,2017-06-27 00:00,,0.4,18.0,31.0,,,,
大同,臺北市,50.0,,良好,1.0,0.52,-,,44.0,ND,12.0,19.0,7.0,,,2017-06-27 00:00,,1.5,2.0,54.0,,,,
桃園,桃園市,55.0,細懸浮微粒,普通,4.8,0.25,5.7,12.0,37.0,18,14.0,16.0,1.8,1.4,277.0,2017-06-27 00:00,,0.3,17.0,34.0,,,,
大園,桃園市,31.0,,良好,5.5,0.21,8.3,17.0,35.0,10,12.0,13.0,1.4,2.8,218.0,2017-06-27 00:00,,0.1,10.0,33.0,,,,
觀音,桃園市,38.0,,良好,5.1,0.19,6.5,15.0,40.0,5,12.0,13.0,0.9,5.0,244.0,2017-06-27 00:00,,0.1,7.0,41.0,,,,
平鎮,桃園市,34.0,,良好,2.8,0.2,4.5,10.0,28.0,7,15.0,18.0,2.4,0.9,284.0,2017-06-27 00:00,,0.3,10.0,37.0,,,,
龍潭,桃園市,47.0,,良好,3.1,0.25,7.6,13.0,43.0,16,13.0,15.0,2.3,1.8,246.0,2017-06-27 00:00,,0.3,15.0,48.0,,,,
湖口,新竹縣,38.0,,良好,1.5,0.13,9.6,13.0,27.0,13,8.0,9.9,1.9,3.9,235.0,2017-06-27 00:00,,0.1,12.0,26.0,,,,
竹東,新竹縣,51.0,細懸浮微粒,普通,1.9,0.23,7.8,17.0,37.0,12,10.0,11.0,0.6,0.7,145.0,2017-06-27 00:00,,0.2,16.0,33.0,,,,
新竹,新竹市,27.0,,良好,2.4,0.23,9.5,12.0,29.0,7,9.6,11.0,1.4,2.2,249.0,2017-06-27 00:00,,0.3,6.0,29.0,,,,
頭份,苗栗縣,36.0,,良好,3.9,0.2,8,13.0,37.0,14,11.0,12.0,1.1,3.2,262.0,2017-06-27 00:00,,0.2,11.0,37.0,,,,
苗栗,苗栗縣,41.0,,良好,3.0,0.25,6.7,13.0,42.0,13,9.5,11.0,1.7,2.8,207.0,2017-06-27 00:00,,0.3,12.0,44.0,,,,
三義,苗栗縣,47.0,,良好,3.1,0.24,9,19.0,34.0,16,11.0,12.0,1.2,3.7,197.0,2017-06-27 00:00,,0.2,15.0,35.0,,,,
豐原,臺中市,48.0,,良好,2.4,0.19,11,19.0,25.0,13,9.3,11.0,1.7,1.8,147.0,2017-06-27 00:00,,0.5,15.0,30.0,,,,
