SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,15,,良好,1.2,0.12,6.7,12.0,18.0,5,7.7,8.5,0.8,0.7,197.0,2017-07-17 02:00,,0.2,3,16.0,,,,
汐止,新北市,15,,良好,0.8,0.25,8.1,11.0,18.0,6,13.0,16.0,3.3,1.2,30.0,2017-07-17 02:00,,0.2,5,12.0,,,,
萬里,新北市,12,,良好,2.5,0.21,8.9,13.0,12.0,3,11.0,13.0,1.3,2.8,217.0,2017-07-17 02:00,,0.1,4,9.0,,,,
新店,新北市,28,,良好,1.1,0.15,9.3,11.0,15.0,6,5.2,6.5,1.3,2.7,104.0,2017-07-17 02:00,,0.2,9,17.0,,,,
土城,新北市,36,,良好,2.0,0.3,7.4,11.0,37.0,17,14.0,16.0,1.7,0.8,180.0,2017-07-17 02:00,,0.3,11,31.0,,,,
板橋,新北市,31,,良好,3.9,0.29,6.3,11.0,42.0,13,,,,1.5,247.0,2017-07-17 02:00,,0.3,9,33.0,,,,
新莊,新北市,37,,良好,4.8,0.31,11,13.0,36.0,16,17.0,18.0,1.0,1.0,211.0,2017-07-17 02:00,,0.3,12,33.0,,,,
菜寮,新北市,47,,良好,3.2,0.28,17,9.0,31.0,22,12.0,12.0,0.1,0.8,338.0,2017-07-17 02:00,,0.4,15,25.0,,,,
林口,新北市,51,細懸浮微粒,普通,3.3,0.19,21,15.0,33.0,19,10.0,11.0,1.1,0.7,242.0,2017-07-17 02:00,,0.2,16,39.0,,,,
士林,臺北市,17,,良好,7.3,0.32,11,8.0,14.0,9,18.0,18.0,0.4,0.7,230.0,2017-07-17 02:00,,0.3,5,16.0,,,,
中山,臺北市,33,,良好,3.8,0.32,11,8.0,21.0,14,14.0,16.0,1.8,0.8,158.0,2017-07-17 02:00,,0.4,8,36.0,,,,
萬華,臺北市,37,,良好,1.6,0.38,5.8,8.0,38.0,17,12.0,17.0,4.7,0.9,57.0,2017-07-17 02:00,,0.5,11,32.0,,,,
古亭,臺北市,37,,良好,1.3,0.15,9.4,10.0,10.0,16,6.8,8.5,1.6,2.1,175.0,2017-07-17 02:00,,0.3,12,13.0,,,,
松山,臺北市,28,,良好,1.6,0.22,7.7,8.0,13.0,14,9.5,13.0,3.2,0.9,234.0,2017-07-17 02:00,,0.3,9,8.0,,,,
大同,臺北市,17,,良好,4.8,0.61,-,,,10,17.0,21.0,4.2,,,2017-07-17 02:00,,1.5,5,,,,,
基隆,基隆市,14,,良好,1.1,0.22,7.7,15.0,39.0,4,9.6,11.0,1.7,1.1,293.0,2017-07-17 00:00,,0.1,2,15.0,,,,
汐止,新北市,16,,良好,1.0,0.32,6.3,13.0,6.0,4,12.0,17.0,4.7,0.8,175.0,2017-07-17 00:00,,0.2,5,12.0,,,,
萬里,新北市,15,,良好,1.9,0.09,12,15.0,4.0,3,3.8,5.3,1.5,3.3,209.0,2017-07-17 00:00,,0.1,5,11.0,,,,
新店,新北市,25,,良好,1.5,0.28,7,13.0,16.0,11,10.0,14.0,3.7,1.9,100.0,2017-07-17 00:00,,0.2,8,17.0,,,,
土城,新北市,23,,良好,1.8,0.33,16,14.0,37.0,15,13.0,15.0,1.2,1.1,181.0,2017-07-17 00:00,,0.2,7,23.0,,,,
板橋,新北市,22,,良好,3.5,0.34,17,12.0,42.0,14,17.0,17.0,0.5,0.6,279.0,2017-07-17 00:00,,0.3,6,24.0,,,,
新莊,新北市,26,,良好,4.3,0.31,17,14.0,37.0,19,15.0,16.0,1.4,0.8,242.0,2017-07-17 00:00,,0.2,8,28.0,,,,
菜寮,新北市,27,,良好,3.3,0.49,7.3,10.0,30.0,21,24.0,27.0,3.6,1.8,302.0,2017-07-17 00:00,,0.3,8,19.0,,,,
林口,新北市,49,,良好,2.7,0.26,16,15.0,48.0,16,16.0,17.0,1.7,1.1,299.0,2017-07-17 00:00,,0.2,15,39.0,,,,
淡水,新北市,23,,良好,3.3,0.27,13,14.0,32.0,10,12.0,14.0,1.7,,,2017-07-17 00:00,,0.1,7,24.0,,,,
士林,臺北市,18,,良好,1.8,0.41,2.1,10.0,18.0,ND,14.0,23.0,8.1,0.5,151.0,2017-07-17 00:00,,0.2,5,19.0,,,,
中山,臺北市,41,,良好,2.7,0.62,12,9.0,18.0,,22.0,27.0,5.0,0.6,96.0,2017-07-17 00:00,,0.4,7,44.0,,,,
萬華,臺北市,27,,良好,3.4,0.56,11,9.0,32.0,14,19.0,24.0,5.5,0.7,136.0,2017-07-17 00:00,,0.5,8,29.0,,,,
古亭,臺北市,33,,良好,2.2,0.41,13,12.0,11.0,15,17.0,20.0,3.2,2.2,167.0,2017-07-17 00:00,,0.3,10,14.0,,,,
松山,臺北市,22,,良好,2.5,0.47,8.6,11.0,6.0,10,20.0,32.0,12.0,1.2,206.0,2017-07-17 00:00,,0.2,7,9.0,,,,
大同,臺北市,25,,良好,4.5,1.66,-,,,9,27.0,58.0,31.0,,,2017-07-17 00:00,,1.6,4,,,,,
桃園,桃園市,62,細懸浮微粒,普通,3.8,0.31,19,22.0,35.0,18,13.0,13.0,0.7,0.6,20.0,2017-07-17 00:00,,0.3,20,33.0,,,,
大園,桃園市,50,,良好,4.4,0.33,24,32.0,46.0,27,11.0,11.0,0.2,2.2,217.0,2017-07-17 00:00,,0.2,15,39.0,,,,
觀音,桃園市,39,,良好,1.9,0.19,31,36.0,42.0,18,5.8,5.6,-0.3,2.4,244.0,2017-07-17 00:00,,0.1,12,34.0,,,,
平鎮,桃園市,48,,良好,4.3,0.33,14,33.0,37.0,11,18.0,19.0,1.5,1.2,291.0,2017-07-17 00:00,,0.3,15,41.0,,,,
龍潭,桃園市,58,細懸浮微粒,普通,2.5,0.28,17,34.0,42.0,18,12.0,13.0,1.4,0.9,283.0,2017-07-17 00:00,,0.3,19,43.0,,,,
湖口,新竹縣,46,,良好,2.2,0.22,24,30.0,26.0,17,7.3,8.0,0.7,1.0,250.0,2017-07-17 00:00,,0.2,14,26.0,,,,
竹東,新竹縣,61,細懸浮微粒,普通,1.1,0.23,12,25.0,37.0,26,,,,0.8,66.0,2017-07-17 00:00,,0.2,20,33.0,,,,
