SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
馬公,澎湖縣,61,細懸浮微粒,普通,1.2,0.51,49,44.0,52.0,32,3.5,4.5,1.1,8.1,95.0,2017-02-09 22:00,,0.5,20,35.0,,,,
關山,臺東縣,27,nan,良好,1.5,nan,33,29.0,23.0,8,6.0,7.2,1.2,2.5,64.0,2017-02-09 22:00,,nan,6,19.0,,,,
麥寮,雲林縣,122,懸浮微粒,對敏感族群不良,5.0,0.6,48,39.0,164.0,53,9.4,11.0,1.2,8.4,65.0,2017-02-09 22:00,,0.5,36,180.0,,,,
大同,臺北市,83,細懸浮微粒,普通,3.4,0.75,-,nan,77.0,30,31.0,53.0,22.0,nan,nan,2017-02-09 22:00,,1.0,29,66.0,,,,
桃園,桃園市,88,細懸浮微粒,普通,4.7,0.57,31,41.0,54.0,43,20.0,22.0,1.7,0.7,64.0,2017-02-09 22:00,,0.5,31,46.0,,,,
大園,桃園市,91,細懸浮微粒,普通,3.4,0.41,41,44.0,70.0,37,15.0,17.0,1.4,4.2,78.0,2017-02-09 22:00,,0.5,32,58.0,,,,
觀音,桃園市,99,細懸浮微粒,普通,5.1,0.43,38,43.0,67.0,42,15.0,16.0,0.6,4.5,80.0,2017-02-09 22:00,,0.5,35,63.0,,,,
平鎮,桃園市,89,細懸浮微粒,普通,2.8,0.58,38,41.0,61.0,32,17.0,19.0,1.8,2.2,82.0,2017-02-09 22:00,,0.5,31,54.0,,,,
龍潭,桃園市,104,細懸浮微粒,對敏感族群不良,2.1,0.52,39,37.0,65.0,45,10.0,12.0,1.7,3.4,76.0,2017-02-09 22:00,,0.6,37,59.0,,,,
湖口,新竹縣,103,細懸浮微粒,對敏感族群不良,3.8,0.43,46,48.0,52.0,38,11.0,12.0,0.7,5.4,59.0,2017-02-09 22:00,,0.4,36,48.0,,,,
