SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,44.0,,良好,3.8,0.26,5.2,11.0,28.0,18,15.0,17.0,1.4,2.0,243.0,2017-07-13 01:00,,0.2,14.0,18.0,,,,
汐止,新北市,71.0,細懸浮微粒,普通,1.5,0.39,4.5,18.0,38.0,19,17.0,25.0,7.5,1.2,248.0,2017-07-13 01:00,,0.4,24.0,38.0,,,,
萬里,新北市,72.0,細懸浮微粒,普通,2.0,0.22,12,29.0,31.0,22,8.1,8.6,0.5,3.3,213.0,2017-07-13 01:00,,0.2,24.0,31.0,,,,
林口,新北市,41.0,,良好,2.8,0.4,1.4,14.0,32.0,11,19.0,31.0,12.0,1.5,234.0,2017-07-13 00:00,,0.2,13.0,31.0,,,,
基隆,基隆市,20.0,,良好,14.0,0.15,44,17.0,44.0,20,9.9,12.0,2.3,1.6,301.0,2017-07-13 13:00,,0.3,,,,,,
汐止,新北市,64.0,細懸浮微粒,普通,8.3,0.31,77,35.0,31.0,26,11.0,12.0,1.2,3.3,34.0,2017-07-13 13:00,,0.5,21.0,32.0,,,,
萬里,新北市,66.0,細懸浮微粒,普通,,0.17,59,30.0,25.0,15,5.4,6.0,0.6,2.3,23.0,2017-07-13 13:00,,0.3,22.0,31.0,,,,
新店,新北市,59.0,細懸浮微粒,普通,2.5,0.35,101,40.0,29.0,18,11.0,13.0,1.2,2.3,37.0,2017-07-13 13:00,,0.3,19.0,34.0,,,,
土城,新北市,44.0,,良好,2.8,0.34,89,37.0,32.0,19,11.0,12.0,1.4,2.4,294.0,2017-07-13 13:00,,0.4,14.0,31.0,,,,
板橋,新北市,43.0,,良好,3.8,0.34,76,38.0,35.0,15,13.0,13.0,0.5,3.0,294.0,2017-07-13 13:00,,0.5,13.0,33.0,,,,
新莊,新北市,45.0,,良好,3.8,0.24,61,33.0,52.0,13,10.0,12.0,1.6,2.7,358.0,2017-07-13 13:00,,0.4,14.0,39.0,,,,
菜寮,新北市,53.0,細懸浮微粒,普通,5.2,0.23,67,37.0,33.0,19,11.0,14.0,3.1,2.6,315.0,2017-07-13 13:00,,0.4,16.0,34.0,,,,
林口,新北市,49.0,,良好,3.6,0.1,,22.0,,,,,,3.0,342.0,2017-07-13 13:00,,0.2,15.0,33.0,,,,
淡水,新北市,47.0,,良好,3.1,0.11,40,26.0,30.0,8,3.0,5.0,2.0,,,2017-07-13 13:00,,0.4,14.0,51.0,,,,
士林,臺北市,,,設備維護,,,,,,,,,,,,2017-07-13 13:00,,,,,,,,
中山,臺北市,54.0,細懸浮微粒,普通,2.4,0.69,80,36.0,59.0,24,28.0,31.0,3.4,1.2,91.0,2017-07-13 13:00,,0.8,17.0,47.0,,,,
萬華,臺北市,52.0,細懸浮微粒,普通,3.2,0.88,64,31.0,42.0,20,44.0,63.0,19.0,1.7,31.0,2017-07-13 13:00,,0.8,16.0,38.0,,,,
