SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
土城,新北市,31,,良好,4.5,0.35,3.9,10.0,33.0,8,17.0,22.0,5.2,1.1,171.0,2017-07-07 00:00,,0.5,10.0,32.0,,,,
板橋,新北市,29,,良好,5.8,0.42,3,9.0,34.0,10,23.0,28.0,4.7,0.7,258.0,2017-07-07 00:00,,0.6,7.0,31.0,,,,
新莊,新北市,33,,良好,6.3,0.49,2.2,15.0,29.0,12,24.0,29.0,4.9,1.0,277.0,2017-07-07 00:00,,0.4,10.0,27.0,,,,
菜寮,新北市,42,,良好,2.5,0.45,8.3,14.0,24.0,13,21.0,23.0,2.6,1.4,307.0,2017-07-07 00:00,,0.6,13.0,22.0,,,,
林口,新北市,44,,良好,4.1,0.26,6.8,13.0,30.0,13,21.0,22.0,1.7,2.6,269.0,2017-07-07 00:00,,0.4,13.0,25.0,,,,
淡水,新北市,23,,良好,2.4,0.25,16,18.0,33.0,5,10.0,11.0,1.2,,,2017-07-07 00:00,,0.4,7.0,24.0,,,,
士林,臺北市,46,,良好,3.5,0.53,9.9,17.0,29.0,18,23.0,24.0,0.8,1.0,301.0,2017-07-07 00:00,,0.6,14.0,29.0,,,,
中山,臺北市,43,,良好,2.3,0.76,8.3,12.0,27.0,16,23.0,36.0,12.0,1.3,324.0,2017-07-07 00:00,,0.7,13.0,23.0,,,,
萬華,臺北市,43,,良好,3.3,0.63,4.4,9.0,23.0,21,22.0,30.0,8.3,0.6,189.0,2017-07-07 00:00,,1.0,13.0,25.0,,,,
古亭,臺北市,33,,良好,3.5,0.43,7.6,11.0,19.0,10,21.0,25.0,4.3,1.1,219.0,2017-07-07 00:00,,0.6,10.0,14.0,,,,
松山,臺北市,29,,良好,4.9,0.59,7.8,9.0,27.0,10,23.0,36.0,14.0,1.8,207.0,2017-07-07 00:00,,0.5,9.0,21.0,,,,
大同,臺北市,43,,良好,,2.01,-,,43.0,8,26.0,74.0,48.0,,,2017-07-07 00:00,,3.0,5.0,46.0,,,,
桃園,桃園市,39,,良好,2.9,0.31,14,15.0,,9,15.0,16.0,0.9,1.0,255.0,2017-07-07 00:00,,0.4,12.0,,,,,
大園,桃園市,40,,良好,3.5,0.32,16,18.0,29.0,6,14.0,15.0,1.0,3.0,223.0,2017-07-07 00:00,,0.2,12.0,27.0,,,,
觀音,桃園市,45,,良好,3.5,0.24,16,13.0,35.0,13,12.0,12.0,0.4,2.9,237.0,2017-07-07 00:00,,0.2,14.0,30.0,,,,
平鎮,桃園市,32,,良好,3.8,0.29,7.5,18.0,37.0,10,20.0,22.0,2.5,1.9,220.0,2017-07-07 00:00,,0.3,10.0,30.0,,,,
龍潭,桃園市,47,,良好,1.8,0.17,12,16.0,34.0,13,9.4,11.0,1.6,1.5,274.0,2017-07-07 00:00,,0.2,15.0,30.0,,,,
湖口,新竹縣,40,,良好,1.9,0.33,7,11.0,24.0,15,15.0,18.0,3.3,1.3,168.0,2017-07-07 00:00,,0.3,12.0,24.0,,,,
