SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,55,細懸浮微粒,普通,1.3,0.37,46,42.0,48.0,31.0,3.7,5.1,1.4,1.6,101.0,2017-02-02 13:00,,0.3,17.0,29,,,,
汐止,新北市,65,細懸浮微粒,普通,2.2,0.53,29,28.0,48.0,33.0,17.0,20.0,3.2,1.5,55.0,2017-02-02 13:00,,0.5,21.0,29,,,,
萬里,新北市,67,細懸浮微粒,普通,1.3,0.36,48,45.0,87.0,34.0,4.3,6.5,2.2,6.6,51.0,2017-02-02 13:00,,0.3,22.0,67,,,,
新店,新北市,43,nan,良好,1.3,0.42,40,36.0,33.0,21.0,8.4,10.0,1.9,2.3,116.0,2017-02-02 13:00,,0.4,13.0,21,,,,
土城,新北市,46,nan,良好,2.1,0.48,39,34.0,49.0,21.0,11.0,13.0,2.6,2.1,265.0,2017-02-02 13:00,,0.4,14.0,34,,,,
板橋,新北市,45,nan,良好,5.6,0.53,32,29.0,58.0,25.0,18.0,22.0,3.9,4.3,69.0,2017-02-02 13:00,,0.5,14.0,38,,,,
新莊,新北市,41,nan,良好,1.7,0.44,42,36.0,46.0,19.0,8.4,10.0,1.7,5.9,63.0,2017-02-02 13:00,,0.4,13.0,31,,,,
菜寮,新北市,51,細懸浮微粒,普通,1.0,0.47,41,36.0,51.0,24.0,10.0,13.0,2.6,4.3,81.0,2017-02-02 13:00,,0.4,16.0,32,,,,
林口,新北市,46,nan,良好,1.9,0.36,37,36.0,nan,nan,7.3,11.0,3.3,4.4,70.0,2017-02-02 13:00,,0.3,14.0,33,,,,
淡水,新北市,41,nan,良好,1.7,0.35,38,37.0,nan,nan,nan,nan,nan,nan,nan,2017-02-02 13:00,,0.3,13.0,25,,,,
士林,臺北市,38,nan,良好,1.3,0.4,45,41.0,53.0,25.0,5.4,7.8,2.5,2.7,97.0,2017-02-02 13:00,,0.3,10.0,26,,,,
中山,臺北市,54,細懸浮微粒,普通,2.1,0.61,31,27.0,60.0,22.0,19.0,27.0,7.8,2.6,111.0,2017-02-02 13:00,,0.6,17.0,28,,,,
萬華,臺北市,36,nan,良好,1.5,0.48,36,30.0,56.0,21.0,15.0,20.0,4.3,3.9,100.0,2017-02-02 13:00,,0.5,11.0,29,,,,
古亭,臺北市,58,細懸浮微粒,普通,2.4,0.45,36,31.0,40.0,29.0,15.0,18.0,3.5,2.7,82.0,2017-02-02 13:00,,0.4,18.0,20,,,,
松山,臺北市,44,nan,良好,3.0,0.48,29,25.0,nan,nan,nan,nan,nan,2.5,73.0,2017-02-02 13:00,,0.5,14.0,25,,,,
大同,臺北市,55,細懸浮微粒,普通,1.3,0.68,-,nan,73.0,25.0,23.0,38.0,16.0,nan,nan,2017-02-02 13:00,,0.8,17.0,45,,,,
桃園,桃園市,37,nan,良好,2.9,0.42,40,33.0,39.0,22.0,9.2,12.0,2.7,3.3,76.0,2017-02-02 13:00,,0.4,12.0,24,,,,
大園,桃園市,50,nan,良好,3.9,0.4,40,35.0,68.0,19.0,16.0,19.0,3.8,9.3,54.0,2017-02-02 13:00,,0.4,15.0,44,,,,
觀音,桃園市,51,細懸浮微粒,普通,3.7,0.38,44,40.0,67.0,21.0,6.3,7.6,1.2,8.9,62.0,2017-02-02 13:00,,0.3,16.0,44,,,,
平鎮,桃園市,34,nan,良好,3.3,0.42,40,37.0,42.0,15.0,8.1,9.9,1.8,6.1,55.0,2017-02-02 13:00,,0.4,8.0,29,,,,
龍潭,桃園市,33,nan,良好,1.9,0.39,40,36.0,39.0,16.0,5.7,8.5,2.8,8.6,60.0,2017-02-02 13:00,,0.3,10.0,34,,,,
