SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,35,nan,良好,0.8,0.15,40,38.0,8,3,2.2,3.3,1.2,1.4,92.0,2017-01-16 01:00,,0.2,3.0,6,,,,
汐止,新北市,29,nan,良好,1.5,0.18,38,30.0,3,11,7.1,8.4,1.3,1.5,61.0,2017-01-16 01:00,,0.3,9.0,6,,,,
萬里,新北市,41,nan,良好,1.9,0.13,45,44.0,26,6,0.7,2.1,1.4,6.0,51.0,2017-01-16 01:00,,0.1,6.0,34,,,,
新店,新北市,23,nan,良好,1.0,0.2,32,25.0,9,6,8.4,9.7,1.3,1.3,70.0,2017-01-16 01:00,,0.3,6.0,7,,,,
土城,新北市,25,nan,良好,0.7,0.24,35,27.0,4,3,8.5,9.6,1.1,1.3,298.0,2017-01-16 01:00,,0.4,3.0,8,,,,
板橋,新北市,20,nan,良好,6.6,0.26,28,22.0,13,5,14.0,15.0,0.9,2.3,85.0,2017-01-16 01:00,,0.4,4.0,18,,,,
新莊,新北市,23,nan,良好,4.4,0.24,28,25.0,9,ND,13.0,15.0,1.5,2.5,97.0,2017-01-16 01:00,,0.3,1.0,10,,,,
菜寮,新北市,24,nan,良好,3.3,0.25,30,26.0,7,ND,11.0,12.0,0.5,2.3,108.0,2017-01-16 01:00,,0.4,3.0,11,,,,
林口,新北市,24,nan,良好,1.1,0.19,33,26.0,24,nan,7.2,8.6,1.4,2.3,46.0,2017-01-16 01:00,,0.3,nan,22,,,,
淡水,新北市,29,nan,良好,1.9,0.17,36,31.0,6,6,2.5,4.1,1.6,nan,nan,2017-01-16 01:00,,0.2,4.0,6,,,,
士林,臺北市,33,nan,良好,1.1,0.18,40,36.0,16,4,3.0,3.4,0.3,2.1,133.0,2017-01-16 01:00,,0.2,4.0,11,,,,
中山,臺北市,19,nan,良好,6.4,0.28,25,20.0,12,ND,16.0,19.0,2.6,2.1,131.0,2017-01-16 01:00,,0.4,4.0,11,,,,
萬華,臺北市,18,nan,良好,7.7,0.27,25,19.0,17,ND,17.0,19.0,1.9,2.1,113.0,2017-01-16 01:00,,0.4,4.0,18,,,,
古亭,臺北市,26,nan,良好,2.7,0.22,35,28.0,11,6,8.3,9.6,1.4,2.1,91.0,2017-01-16 01:00,,0.3,8.0,10,,,,
松山,臺北市,30,nan,良好,4.8,0.23,31,23.0,22,8,11.0,12.0,1.4,1.4,73.0,2017-01-16 01:00,,0.3,9.0,16,,,,
大同,臺北市,31,nan,良好,4.8,0.52,-,nan,29,ND,22.0,32.0,9.5,nan,nan,2017-01-16 01:00,,0.8,4.0,34,,,,
基隆,基隆市,35,nan,良好,0.8,0.16,40,38.0,5,ND,2.7,3.9,1.2,2.0,87.0,2017-01-16 00:00,,0.2,3.0,6,,,,
汐止,新北市,27,nan,良好,1.5,0.21,36,29.0,7,7,8.9,10.0,1.4,2.5,36.0,2017-01-16 00:00,,0.3,8.0,7,,,,
萬里,新北市,41,nan,良好,1.8,nan,45,44.0,29,3,0.6,1.9,1.4,5.0,51.0,2017-01-16 00:00,,0.1,6.0,37,,,,
新店,新北市,22,nan,良好,1.3,0.29,23,24.0,7,5,15.0,17.0,1.8,1.0,81.0,2017-01-16 00:00,,0.4,6.0,8,,,,
麥寮,雲林縣,53,細懸浮微粒,普通,3.0,0.22,27,29.0,37,12,9.0,10.0,1.0,4.2,58.0,2017-01-16 00:00,,0.3,16.0,58,,,,
基隆,基隆市,35,nan,良好,0.9,0.31,32,38.0,12.0,6,9.0,11.0,2.0,1.4,88.0,2017-01-16 08:00,,0.2,4.0,6,,,,
土城,新北市,24,nan,良好,1.1,0.33,26,26.0,9,3,15.0,17.0,2.0,1.5,334.0,2017-01-16 00:00,,0.4,3.0,9,,,,
板橋,新北市,19,nan,良好,2.8,0.3,27,21.0,12,3,15.0,17.0,1.4,2.2,55.0,2017-01-16 00:00,,0.4,4.0,19,,,,
新莊,新北市,22,nan,良好,2.2,0.27,29,24.0,8,ND,13.0,15.0,1.7,3.4,79.0,2017-01-16 00:00,,0.3,1.0,12,,,,
菜寮,新北市,24,nan,良好,2.4,0.28,30,26.0,10,2,12.0,13.0,1.0,3.4,103.0,2017-01-16 00:00,,0.4,3.0,13,,,,
林口,新北市,23,nan,良好,1.4,0.23,30,25.0,20,nan,11.0,13.0,1.5,2.6,61.0,2017-01-16 00:00,,0.3,nan,23,,,,
淡水,新北市,29,nan,良好,1.5,0.25,28,31.0,9,6,5.9,7.8,1.9,nan,nan,2017-01-16 00:00,,0.2,4.0,7,,,,
士林,臺北市,33,nan,良好,1.1,0.18,40,36.0,14,ND,3.9,4.1,0.2,3.0,121.0,2017-01-16 00:00,,0.2,4.0,9,,,,
中山,臺北市,18,nan,良好,2.9,0.32,27,19.0,7,ND,15.0,19.0,3.4,2.4,120.0,2017-01-16 00:00,,0.4,5.0,12,,,,
萬華,臺北市,18,nan,良好,2.1,0.28,27,19.0,14,ND,16.0,18.0,1.9,2.2,108.0,2017-01-16 00:00,,0.4,5.0,19,,,,
古亭,臺北市,28,nan,良好,1.8,0.26,32,27.0,10,6,11.0,13.0,1.8,3.1,98.0,2017-01-16 00:00,,0.3,9.0,9,,,,
松山,臺北市,29,nan,良好,1.8,0.26,30,22.0,17,13,13.0,14.0,1.7,1.3,84.0,2017-01-16 00:00,,0.3,9.0,15,,,,
大同,臺北市,32,nan,良好,3.5,0.59,-,nan,32,2,27.0,51.0,23.0,nan,nan,2017-01-16 00:00,,0.9,5.0,35,,,,
桃園,桃園市,26,nan,良好,2.7,0.24,31,28.0,14,5,9.6,11.0,1.4,1.9,77.0,2017-01-16 00:00,,0.3,5.0,17,,,,
大園,桃園市,32,nan,良好,2.6,0.24,27,30.0,27,8,17.0,20.0,2.8,5.8,54.0,2017-01-16 00:00,,0.2,10.0,26,,,,
觀音,桃園市,30,nan,良好,2.5,0.16,36,32.0,27,6,7.5,8.2,0.7,5.7,80.0,2017-01-16 00:00,,0.2,6.0,25,,,,
平鎮,桃園市,27,nan,良好,4.5,0.27,32,29.0,9,6,11.0,11.0,0.7,3.7,50.0,2017-01-16 00:00,,0.3,6.0,16,,,,
龍潭,桃園市,32,nan,良好,2.0,0.23,30,30.0,11,5,8.2,9.0,0.9,3.9,57.0,2017-01-16 00:00,,0.2,10.0,23,,,,
湖口,新竹縣,29,nan,良好,2.4,0.23,30,31.0,12,6,9.2,12.0,2.6,5.8,40.0,2017-01-16 00:00,,0.2,5.0,16,,,,
竹東,新竹縣,28,nan,良好,1.3,0.18,29,30.0,9,2,4.4,5.8,1.3,1.0,354.0,2017-01-16 00:00,,0.2,5.0,10,,,,
新竹,新竹市,23,nan,良好,3.1,0.29,28,25.0,12,ND,11.0,12.0,0.9,3.2,48.0,2017-01-16 00:00,,0.4,6.0,15,,,,
頭份,苗栗縣,32,nan,良好,2.1,0.23,31,29.0,13,10,8.5,9.1,0.6,2.1,58.0,2017-01-16 00:00,,0.3,10.0,16,,,,
苗栗,苗栗縣,27,nan,良好,2.0,0.25,28,29.0,18,2,9.6,11.0,1.7,2.1,57.0,2017-01-16 00:00,,0.3,4.0,20,,,,
