SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
汐止,新北市,46,,良好,0.8,0.2,21,29.0,21.0,15.0,9.2,13.0,3.6,2.0,72.0,2017-08-28 18:00,,0.2,14.0,22,,,,
萬里,新北市,53,細懸浮微粒,普通,3.0,0.1,34,43.0,21.0,15.0,4.4,5.2,0.9,3.2,67.0,2017-08-28 18:00,,0.1,16.0,21,,,,
新店,新北市,37,,良好,2.1,0.22,21,36.0,17.0,7.0,6.8,9.6,2.8,3.2,137.0,2017-08-28 18:00,,0.2,11.0,22,,,,
土城,新北市,39,,良好,2.2,0.28,21,36.0,13.0,10.0,8.7,11.0,2.6,1.9,115.0,2017-08-28 18:00,,0.2,12.0,23,,,,
板橋,新北市,35,,良好,11.0,0.5,12,32.0,24.0,8.0,22.0,31.0,8.8,2.3,106.0,2017-08-28 18:00,,0.3,11.0,25,,,,
新莊,新北市,36,,良好,7.1,0.31,19,39.0,19.0,6.0,16.0,22.0,5.6,4.7,62.0,2017-08-28 18:00,,0.2,7.0,23,,,,
菜寮,新北市,40,,良好,9.5,0.32,15,35.0,17.0,11.0,16.0,20.0,4.8,3.0,79.0,2017-08-28 18:00,,0.2,12.0,22,,,,
林口,新北市,53,細懸浮微粒,普通,2.6,0.21,20,33.0,31.0,18.0,12.0,17.0,4.9,4.4,116.0,2017-08-28 18:00,,0.1,16.0,32,,,,
士林,臺北市,32,,良好,7.1,0.16,18,35.0,16.0,7.0,9.1,12.0,2.5,2.4,60.0,2017-08-28 18:00,,0.2,9.0,22,,,,
中山,臺北市,44,,良好,15.0,0.64,5.4,21.0,58.0,9.0,24.0,44.0,20.0,1.0,227.0,2017-08-28 18:00,,0.4,14.0,40,,,,
萬華,臺北市,55,細懸浮微粒,普通,13.0,0.96,5.8,20.0,28.0,11.0,29.0,67.0,39.0,1.4,152.0,2017-08-28 18:00,,0.6,17.0,29,,,,
古亭,臺北市,49,,良好,3.6,0.34,17,28.0,25.0,15.0,17.0,24.0,6.7,3.0,85.0,2017-08-28 18:00,,0.2,15.0,23,,,,
松山,臺北市,44,,良好,3.9,0.28,17,26.0,21.0,14.0,14.0,19.0,5.7,2.2,41.0,2017-08-28 18:00,,0.2,14.0,20,,,,
大同,臺北市,38,,良好,12.0,0.94,-,,39.0,3.0,25.0,59.0,35.0,,,2017-08-28 18:00,,0.6,4.0,41,,,,
