SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,33.0,,良好,3.6,0.33,22,36.0,32.0,,17.0,20.0,2.3,1.1,272.0,2017-07-26 00:00,,0.3,,32.0,,,,
汐止,新北市,98.0,細懸浮微粒,普通,3.8,0.43,15,54.0,47.0,33,23.0,25.0,2.4,1.1,33.0,2017-07-26 00:00,,0.4,34.0,46.0,,,,
萬里,新北市,90.0,細懸浮微粒,普通,5.3,0.19,18,48.0,36.0,27,13.0,13.0,0.5,4.0,209.0,2017-07-26 00:00,,0.2,31.0,41.0,,,,
新店,新北市,93.0,細懸浮微粒,普通,3.2,0.42,23,48.0,46.0,34,16.0,17.0,1.2,2.3,112.0,2017-07-26 00:00,,0.5,33.0,43.0,,,,
土城,新北市,37.0,,良好,4.8,0.54,1.9,16.0,24.0,9,21.0,37.0,16.0,0.9,157.0,2017-07-26 00:00,,0.5,12.0,23.0,,,,
板橋,新北市,29.0,,良好,7.7,0.36,2.7,14.0,29.0,6,22.0,28.0,6.2,2.0,244.0,2017-07-26 00:00,,0.4,9.0,26.0,,,,
新莊,新北市,22.0,,良好,3.9,0.39,2.9,15.0,15.0,5,23.0,27.0,3.8,0.7,215.0,2017-07-26 00:00,,0.3,5.0,20.0,,,,
基隆,基隆市,26.0,,良好,3.4,0.44,5.3,11.0,28.0,30.0,18.0,29.0,11.0,0.7,265.0,2017-07-26 07:00,,0.3,,28.0,,,,
汐止,新北市,78.0,細懸浮微粒,普通,2.5,0.52,4.3,7.0,31.0,20.0,18.0,45.0,27.0,1.0,22.0,2017-07-26 07:00,,0.4,26.0,38.0,,,,
基隆,基隆市,27.0,,良好,2.6,0.28,4.5,19.0,25.0,,16.0,17.0,1.2,1.0,274.0,2017-07-26 04:00,,0.3,,29.0,,,,
汐止,新北市,87.0,細懸浮微粒,普通,2.6,0.41,2.6,18.0,36.0,25,19.0,27.0,8.2,0.9,38.0,2017-07-26 04:00,,0.4,30.0,42.0,,,,
萬里,新北市,69.0,細懸浮微粒,普通,2.3,0.25,2.3,17.0,18.0,13,14.0,16.0,1.3,3.1,207.0,2017-07-26 04:00,,0.2,23.0,28.0,,,,
新店,新北市,82.0,細懸浮微粒,普通,1.9,0.31,11,18.0,41.0,22,9.8,11.0,0.9,2.2,102.0,2017-07-26 04:00,,0.4,28.0,45.0,,,,
土城,新北市,33.0,,良好,3.0,0.22,3,4.0,17.0,7,14.0,18.0,3.9,0.8,146.0,2017-07-26 04:00,,0.4,10.0,23.0,,,,
新莊,新北市,21.0,,良好,8.5,0.3,2.6,5.0,30.0,9,22.0,28.0,6.1,0.8,265.0,2017-07-26 04:00,,0.3,7.0,22.0,,,,
菜寮,新北市,31.0,,良好,6.0,0.33,0.8,6.0,25.0,13,19.0,31.0,12.0,1.1,187.0,2017-07-26 04:00,,0.3,9.0,20.0,,,,
林口,新北市,23.0,,良好,6.8,0.24,2.8,8.0,23.0,8,21.0,32.0,10.0,1.5,242.0,2017-07-26 04:00,,0.2,7.0,24.0,,,,
淡水,新北市,17.0,,良好,3.0,0.25,2.6,9.0,23.0,3,14.0,17.0,2.6,,,2017-07-26 04:00,,0.3,5.0,17.0,,,,
士林,臺北市,,,設備維護,,,,,,,,,,,,2017-07-26 04:00,,,,,,,,
士林,臺北市,,,設備維護,,,,,,,,,,,,2017-07-26 00:00,,,,,,,,
永和,新北市,51.0,細懸浮微粒,普通,4.7,1.0,5.8,20.0,24.0,13,25.0,40.0,15.0,1.0,204.0,2017-07-26 00:00,,1.2,16.0,32.0,,,,
復興,高雄市,39.0,,良好,3.6,0.4,22,19.0,30.0,6,15.0,16.0,1.1,1.1,115.0,2017-07-26 00:00,,0.6,12.0,32.0,,,,
埔里,南投縣,72.0,細懸浮微粒,普通,2.5,0.26,15,35.0,35.0,29,9.2,11.0,1.5,1.2,112.0,2017-07-26 00:00,,0.3,24.0,33.0,,,,
馬祖,連江縣,30.0,,良好,2.2,0.12,9.5,23.0,31.0,9,10.0,11.0,0.9,1.3,158.0,2017-07-26 00:00,,0.1,8.0,32.0,,,,
金門,金門縣,25.0,,良好,2.6,0.05,19,23.0,13.0,5,6.1,6.9,0.7,1.4,203.0,2017-07-26 00:00,,0.1,8.0,21.0,,,,
馬公,澎湖縣,25.0,,良好,3.6,0.11,13,19.0,4.0,10,9.0,11.0,2.1,1.7,160.0,2017-07-26 00:00,,0.1,8.0,5.0,,,,
關山,臺東縣,20.0,,良好,1.5,,7.6,14.0,10.0,8,3.2,3.6,0.4,0.9,260.0,2017-07-26 00:00,,,6.0,12.0,,,,
麥寮,雲林縣,70.0,細懸浮微粒,普通,2.9,0.32,17,22.0,40.0,23,11.0,12.0,1.1,1.9,178.0,2017-07-26 00:00,,0.4,23.0,48.0,,,,
菜寮,新北市,26.0,,良好,4.5,0.24,5.1,15.0,14.0,6,17.0,19.0,2.1,1.9,293.0,2017-07-26 00:00,,0.3,8.0,15.0,,,,
林口,新北市,29.0,,良好,4.6,0.15,12,19.0,23.0,6,12.0,13.0,1.1,1.1,256.0,2017-07-26 00:00,,0.1,9.0,25.0,,,,
淡水,新北市,21.0,,良好,3.5,0.25,6.5,19.0,20.0,3,12.0,14.0,2.1,,,2017-07-26 00:00,,0.2,7.0,18.0,,,,
中山,臺北市,29.0,,良好,3.9,0.41,7.9,14.0,18.0,,16.0,22.0,6.2,0.7,357.0,2017-07-26 00:00,,0.8,,31.0,,,,
萬華,臺北市,44.0,,良好,5.0,0.73,2.8,10.0,23.0,10,22.0,34.0,12.0,0.6,130.0,2017-07-26 00:00,,1.1,14.0,31.0,,,,
古亭,臺北市,59.0,細懸浮微粒,普通,3.7,0.63,15,33.0,17.0,7,23.0,26.0,3.5,1.6,168.0,2017-07-26 00:00,,0.6,19.0,27.0,,,,
松山,臺北市,82.0,細懸浮微粒,普通,4.6,0.51,25,46.0,25.0,15,24.0,26.0,2.5,1.3,59.0,2017-07-26 00:00,,0.5,28.0,36.0,,,,
大同,臺北市,35.0,,良好,4.0,0.76,-,,25.0,6,15.0,27.0,12.0,,,2017-07-26 00:00,,1.2,11.0,38.0,,,,
