SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
汐止,新北市,31.0,nan,良好,0.9,0.23,36,34.0,20.0,9.0,6.8,9.0,2.2,1.7,60.0,2017-01-01 00:00,,0.2,9.0,17.0,,,,
萬里,新北市,32.0,nan,良好,1.4,0.18,36,35.0,18.0,10.0,3.6,4.6,1.0,3.2,207.0,2017-01-01 00:00,,0.2,9.0,23.0,,,,
新店,新北市,31.0,nan,良好,1.1,0.21,39,34.0,3.0,10.0,5.2,6.3,1.1,2.3,141.0,2017-01-01 00:00,,0.3,8.0,5.0,,,,
土城,新北市,28.0,nan,良好,1.0,0.25,36,30.0,8.0,4.0,7.3,8.4,1.1,1.4,283.0,2017-01-01 00:00,,0.4,4.0,13.0,,,,
板橋,新北市,23.0,nan,良好,nan,0.34,30,25.0,17.0,6.0,11.0,12.0,1.1,2.4,69.0,2017-01-01 00:00,,0.5,7.0,22.0,,,,
新莊,新北市,27.0,nan,良好,1.3,0.38,30,29.0,13.0,3.0,11.0,13.0,1.8,3.2,71.0,2017-01-01 00:00,,0.4,4.0,20.0,,,,
菜寮,新北市,27.0,nan,良好,1.0,0.39,27,29.0,18.0,6.0,16.0,18.0,2.1,2.6,83.0,2017-01-01 00:00,,0.4,8.0,19.0,,,,
林口,新北市,50.0,nan,良好,1.1,0.27,34,35.0,34.0,18.0,8.3,9.6,1.3,4.0,96.0,2017-01-01 00:00,,0.3,15.0,33.0,,,,
淡水,新北市,38.0,nan,良好,0.4,0.18,36,33.0,22.0,9.0,2.5,3.2,0.7,nan,nan,2017-01-01 00:00,,0.2,12.0,21.0,,,,
士林,臺北市,35.0,nan,良好,1.2,0.19,40,38.0,12.0,13.0,4.4,5.5,1.1,3.6,111.0,2017-01-01 00:00,,0.2,9.0,14.0,,,,
中山,臺北市,35.0,nan,良好,1.7,0.57,23,20.0,22.0,8.0,20.0,24.0,3.8,2.2,123.0,2017-01-01 00:00,,0.6,11.0,25.0,,,,
萬華,臺北市,24.0,nan,良好,1.2,0.41,24,21.0,24.0,6.0,19.0,22.0,2.5,2.2,105.0,2017-01-01 00:00,,0.4,7.0,22.0,,,,
古亭,臺北市,31.0,nan,良好,1.0,0.25,37,31.0,14.0,9.0,7.3,9.3,2.0,2.8,82.0,2017-01-01 00:00,,0.3,10.0,16.0,,,,
松山,臺北市,26.0,nan,良好,1.8,0.34,31,25.0,25.0,7.0,13.0,15.0,1.8,1.5,81.0,2017-01-01 00:00,,0.4,8.0,22.0,,,,
大同,臺北市,31.0,nan,良好,2.1,0.83,-,nan,35.0,4.0,29.0,48.0,19.0,nan,nan,2017-01-01 00:00,,0.8,5.0,33.0,,,,
桃園,桃園市,30.0,nan,良好,2.8,0.22,39,32.0,21.0,2.0,4.7,5.9,1.2,4.0,95.0,2017-01-01 00:00,,0.3,4.0,16.0,,,,
