SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,33,,良好,1.4,0.26,9.3,11.0,15,9,12.0,14.0,2.5,1.0,253.0,2017-07-21 00:00,,0.3,10,18,,,,
汐止,新北市,48,,良好,1.4,0.35,5.8,14.0,27,15,16.0,22.0,5.8,1.1,27.0,2017-07-21 00:00,,0.4,15,21,,,,
萬里,新北市,48,,良好,3.3,0.15,18,25.0,16,14,6.1,6.0,-0.1,3.4,224.0,2017-07-21 00:00,,0.1,15,20,,,,
新店,新北市,49,,良好,2.5,0.22,11,19.0,28,11,9.4,11.0,1.5,3.1,115.0,2017-07-21 00:00,,0.4,15,27,,,,
土城,新北市,45,,良好,3.5,0.45,4.1,14.0,32,12,23.0,30.0,7.3,1.2,176.0,2017-07-21 00:00,,0.4,14,28,,,,
板橋,新北市,37,,良好,4.9,0.48,4.9,15.0,35,13,25.0,33.0,7.4,1.5,117.0,2017-07-21 00:00,,0.4,12,31,,,,
新莊,新北市,32,,良好,7.6,0.49,0.7,15.0,31,11,25.0,32.0,7.6,1.5,252.0,2017-07-21 00:00,,0.3,10,28,,,,
菜寮,新北市,32,,良好,3.3,0.47,5.9,18.0,24,8,20.0,23.0,3.3,1.8,154.0,2017-07-21 00:00,,0.3,10,24,,,,
林口,新北市,32,,良好,6.4,0.31,5.3,20.0,27,13,25.0,27.0,1.6,2.3,133.0,2017-07-21 00:00,,0.1,10,26,,,,
淡水,新北市,24,,良好,2.9,0.33,9.9,22.0,23,6,13.0,14.0,1.4,,,2017-07-21 00:00,,0.2,6,26,,,,
士林,臺北市,38,,良好,2.8,0.35,11,20.0,26,9,17.0,18.0,0.9,1.9,135.0,2017-07-21 00:00,,0.3,12,28,,,,
中山,臺北市,42,,良好,4.1,0.46,3,13.0,28,9,23.0,27.0,4.1,0.8,205.0,2017-07-21 00:00,,0.7,13,31,,,,
萬華,臺北市,54,細懸浮微粒,普通,3.0,0.45,8.3,9.0,26,7,14.0,20.0,6.1,1.2,165.0,2017-07-21 00:00,,1.0,17,30,,,,
古亭,臺北市,46,,良好,2.5,0.36,4.4,16.0,12,14,18.0,23.0,5.5,1.4,164.0,2017-07-21 00:00,,0.4,14,19,,,,
松山,臺北市,49,,良好,3.8,0.47,5.6,17.0,18,14,24.0,26.0,1.9,1.6,86.0,2017-07-21 00:00,,0.5,15,25,,,,
大同,臺北市,39,,良好,4.1,2.32,-,,48,5,28.0,101.0,73.0,,,2017-07-21 00:00,,1.4,8,42,,,,
桃園,桃園市,49,,良好,10.0,0.47,2.3,13.0,36,12,25.0,32.0,7.3,1.0,90.0,2017-07-21 00:00,,0.4,15,28,,,,
竹山,南投縣,57,細懸浮微粒,普通,1.8,0.16,14,30.0,30,14,5.4,5.6,0.2,0.7,243.0,2017-07-21 00:00,,0.2,18,35,,,,
永和,新北市,46,,良好,3.0,0.3,11,13.0,25,13,12.0,17.0,5.0,2.4,181.0,2017-07-21 00:00,,0.9,14,28,,,,
復興,高雄市,53,細懸浮微粒,普通,4.8,0.41,32,24.0,33,19,13.0,13.0,-0.2,0.9,109.0,2017-07-21 00:00,,0.5,16,35,,,,
埔里,南投縣,70,細懸浮微粒,普通,3.8,0.24,20,42.0,37,27,8.6,9.4,0.8,1.3,226.0,2017-07-21 00:00,,0.3,23,34,,,,
馬祖,連江縣,44,,良好,2.2,0.09,22,48.0,32,4,5.3,5.6,0.3,3.0,203.0,2017-07-21 00:00,,0.1,13,40,,,,
金門,金門縣,33,,良好,5.1,0.11,26,29.0,31,16,8.4,9.6,1.2,2.0,263.0,2017-07-21 00:00,,0.1,10,21,,,,
馬公,澎湖縣,42,,良好,1.3,0.09,36,31.0,17,15,1.1,1.1,0.1,0.5,294.0,2017-07-21 00:00,,0.1,13,21,,,,
關山,臺東縣,24,,良好,1.7,,5.8,10.0,15,8,3.7,4.5,0.8,0.8,78.0,2017-07-21 00:00,,,8,15,,,,
麥寮,雲林縣,82,細懸浮微粒,普通,2.2,0.27,17,23.0,56,33,11.0,12.0,0.7,0.6,91.0,2017-07-21 00:00,,0.3,28,54,,,,
基隆,基隆市,31,,良好,1.4,0.12,16,32.0,20.0,3,4.6,6.6,2.0,2.9,123.0,2017-07-21 16:00,,0.2,10,18,,,,
大園,桃園市,44,,良好,4.3,0.24,11,19.0,32,17,9.7,10.0,0.4,1.0,163.0,2017-07-21 00:00,,0.2,14,26,,,,
觀音,桃園市,39,,良好,4.0,0.19,9.9,17.0,36,10,10.0,11.0,0.6,0.6,169.0,2017-07-21 00:00,,0.1,12,32,,,,
平鎮,桃園市,51,細懸浮微粒,普通,3.9,0.33,6.3,15.0,38,17,19.0,21.0,2.2,1.4,166.0,2017-07-21 00:00,,0.3,16,35,,,,
龍潭,桃園市,61,細懸浮微粒,普通,2.2,0.23,11,17.0,43,20,11.0,13.0,1.8,1.6,141.0,2017-07-21 00:00,,0.3,20,43,,,,
湖口,新竹縣,46,,良好,3.8,0.19,7.4,17.0,22,15,15.0,17.0,2.4,0.6,159.0,2017-07-21 00:00,,0.1,14,17,,,,
竹東,新竹縣,47,,良好,,0.16,9,16.0,25,10,6.0,6.9,0.9,1.8,142.0,2017-07-21 00:00,,0.2,15,25,,,,
新竹,新竹市,22,,良好,2.6,0.32,6.7,16.0,17,6,19.0,20.0,1.3,0.9,113.0,2017-07-21 00:00,,0.3,7,16,,,,
頭份,苗栗縣,38,,良好,1.8,0.19,9.5,19.0,31,13,10.0,11.0,0.6,1.1,84.0,2017-07-21 00:00,,0.2,12,25,,,,
苗栗,苗栗縣,39,,良好,1.5,0.27,3.3,14.0,32,14,14.0,16.0,2.2,0.7,33.0,2017-07-21 00:00,,0.3,12,32,,,,
三義,苗栗縣,36,,良好,0.6,0.13,10,21.0,20,9,6.5,7.0,0.5,0.5,21.0,2017-07-21 00:00,,0.1,11,22,,,,
豐原,臺中市,65,細懸浮微粒,普通,2.8,0.19,11,20.0,26,18,8.1,10.0,2.2,0.9,104.0,2017-07-21 00:00,,0.2,21,25,,,,
沙鹿,臺中市,25,,良好,1.8,0.16,14,19.0,19,ND,13.0,14.0,1.0,1.8,359.0,2017-07-21 00:00,,0.2,8,18,,,,
大里,臺中市,43,,良好,2.1,0.3,17,23.0,38,5,14.0,14.0,0.2,1.2,269.0,2017-07-21 00:00,,0.3,13,36,,,,
忠明,臺中市,44,,良好,2.6,0.35,17,21.0,22,9,17.0,18.0,1.4,0.8,119.0,2017-07-21 00:00,,0.2,14,22,,,,
西屯,臺中市,39,,良好,3.0,0.32,10,22.0,32,11,22.0,24.0,2.2,0.9,189.0,2017-07-21 00:00,,0.2,12,30,,,,
彰化,彰化縣,65,細懸浮微粒,普通,11.0,0.31,17,16.0,40,22,9.7,11.0,1.5,2.0,173.0,2017-07-21 00:00,,0.4,21,34,,,,
線西,彰化縣,43,,良好,6.3,0.18,24,27.0,16,14,6.5,7.0,0.5,0.6,307.0,2017-07-21 00:00,,0.1,13,17,,,,
二林,彰化縣,58,細懸浮微粒,普通,1.4,0.25,11,20.0,61,16,15.0,16.0,0.9,1.1,135.0,2017-07-21 00:00,,0.2,18,46,,,,
南投,南投縣,56,細懸浮微粒,普通,1.9,0.22,14,26.0,38,18,9.2,11.0,1.4,1.3,151.0,2017-07-21 00:00,,0.3,18,37,,,,
斗六,雲林縣,61,細懸浮微粒,普通,0.9,0.18,21,31.0,31,10,5.9,6.4,0.5,0.8,113.0,2017-07-21 00:00,,0.2,20,39,,,,
崙背,雲林縣,60,細懸浮微粒,普通,2.3,0.28,15,24.0,46,22,15.0,17.0,1.9,0.9,48.0,2017-07-21 00:00,,0.2,19,41,,,,
