SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,45,,良好,7.9,0.23,43,34.0,19.0,9,13.0,15.0,1.7,2.0,276.0,2017-05-31 16:00,,0.3,14.0,20.0,,,,
汐止,新北市,51,細懸浮微粒,普通,2.1,0.28,42,28.0,27.0,10,14.0,17.0,2.5,3.3,264.0,2017-05-31 16:00,,0.4,16.0,27.0,,,,
萬里,新北市,48,,良好,2.6,0.18,47,38.0,22.0,17,3.2,4.6,1.3,2.1,140.0,2017-05-31 16:00,,0.2,15.0,22.0,,,,
新店,新北市,52,細懸浮微粒,普通,2.6,0.22,56,40.0,23.0,15,7.3,9.1,1.8,3.7,286.0,2017-05-31 16:00,,0.3,16.0,29.0,,,,
土城,新北市,47,,良好,,,48,38.0,34.0,16,,,,2.3,313.0,2017-05-31 16:00,,0.3,15.0,29.0,,,,
基隆,基隆市,42,,良好,5.0,0.45,7.2,8.0,27,21,16.0,22.0,6.1,1.2,278.0,2017-05-31 07:00,,0.4,13,21,,,,
基隆,基隆市,21,,良好,1.5,0.37,7.4,16.0,17.0,5,14.0,15.0,1.1,0.8,128.0,2017-05-31 00:00,,0.4,7,14,,,,
汐止,新北市,35,,良好,2.1,0.51,1.8,10.0,13.0,9,18.0,26.0,8.0,0.9,179.0,2017-05-31 00:00,,0.5,11,13,,,,
萬里,新北市,39,,良好,1.7,0.21,20,24.0,17.0,12,3.4,4.3,0.9,2.2,171.0,2017-05-31 00:00,,0.3,12,19,,,,
新店,新北市,21,,良好,1.4,0.26,16,15.0,19.0,7,7.5,9.0,1.5,1.4,176.0,2017-05-31 00:00,,0.4,6,18,,,,
土城,新北市,42,,良好,1.5,0.6,3.3,18.0,25.0,11,22.0,29.0,7.6,0.5,123.0,2017-05-31 00:00,,0.5,13,25,,,,
板橋,新北市,29,,良好,1.9,0.61,4.2,15.0,14.0,3,22.0,27.0,4.9,0.9,235.0,2017-05-31 00:00,,0.6,9,21,,,,
新莊,新北市,53,細懸浮微粒,普通,1.5,0.59,4.8,20.0,16.0,,20.0,21.0,1.0,1.1,216.0,2017-05-31 00:00,,0.6,16,24,,,,
菜寮,新北市,34,,良好,1.6,0.65,4.7,12.0,22.0,4,23.0,28.0,5.4,2.0,186.0,2017-05-31 00:00,,0.6,11,23,,,,
基隆,基隆市,22,,良好,1.5,0.34,8.9,13.0,14,4,14.0,15.0,1.2,1.9,253.0,2017-05-31 01:00,,0.4,7,15,,,,
汐止,新北市,33,,良好,1.9,0.29,9.6,8.0,14,6,8.5,9.4,0.9,1.6,258.0,2017-05-31 01:00,,0.5,10,13,,,,
萬里,新北市,37,,良好,1.6,0.19,21,23.0,20,9,2.5,3.3,0.7,0.6,210.0,2017-05-31 01:00,,0.2,12,19,,,,
林口,新北市,61,細懸浮微粒,普通,4.5,0.44,4,31.0,12.0,10,27.0,31.0,3.5,1.5,233.0,2017-05-31 00:00,,0.4,20,24,,,,
淡水,新北市,40,,良好,1.1,0.68,4.9,25.0,18.0,8,25.0,27.0,1.7,,,2017-05-31 00:00,,0.4,12,22,,,,
士林,臺北市,39,,良好,1.8,0.4,14,25.0,4.0,13,14.0,16.0,1.5,0.9,261.0,2017-05-31 00:00,,0.4,12,16,,,,
中山,臺北市,35,,良好,2.0,0.76,2,15.0,12.0,,32.0,44.0,13.0,1.5,217.0,2017-05-31 00:00,,0.5,11,12,,,,
萬華,臺北市,22,,良好,3.0,0.65,4.9,10.0,10.0,ND,23.0,35.0,12.0,1.1,179.0,2017-05-31 00:00,,0.5,5,18,,,,
古亭,臺北市,27,,良好,1.8,0.55,6.9,9.0,20.0,8,19.0,25.0,5.6,1.2,171.0,2017-05-31 00:00,,0.6,8,24,,,,
松山,臺北市,25,,良好,1.9,0.83,2.6,15.0,10.0,ND,26.0,44.0,18.0,1.8,200.0,2017-05-31 00:00,,0.5,7,17,,,,
大同,臺北市,35,,良好,2.4,1.29,-,,34.0,4,29.0,64.0,34.0,,,2017-05-31 00:00,,1.9,9,38,,,,
桃園,桃園市,59,細懸浮微粒,普通,5.9,0.53,6.4,32.0,18.0,15,27.0,29.0,1.7,0.6,81.0,2017-05-31 00:00,,0.4,19,30,,,,
大園,桃園市,46,,良好,2.7,0.42,20,42.0,34.0,ND,14.0,16.0,1.3,2.5,223.0,2017-05-31 00:00,,0.3,14,42,,,,
觀音,桃園市,62,細懸浮微粒,普通,2.2,0.35,26,43.0,31.0,23,10.0,11.0,0.4,2.0,252.0,2017-05-31 00:00,,0.3,20,37,,,,
平鎮,桃園市,57,細懸浮微粒,普通,1.5,0.4,16,40.0,27.0,10,19.0,21.0,2.0,1.9,227.0,2017-05-31 00:00,,0.4,18,44,,,,
龍潭,桃園市,64,細懸浮微粒,普通,1.4,0.33,16,37.0,33.0,13,12.0,13.0,1.3,1.4,216.0,2017-05-31 00:00,,0.4,21,50,,,,
湖口,新竹縣,62,細懸浮微粒,普通,2.8,0.31,14,33.0,33.0,21,19.0,21.0,1.9,1.3,222.0,2017-05-31 00:00,,0.3,20,32,,,,
竹東,新竹縣,66,細懸浮微粒,普通,1.6,0.21,7.9,20.0,28.0,14,4.8,6.0,1.2,0.6,105.0,2017-05-31 00:00,,0.3,22,33,,,,
新竹,新竹市,35,,良好,2.1,0.3,8.8,26.0,16.0,7,13.0,14.0,1.4,1.1,218.0,2017-05-31 00:00,,0.4,11,33,,,,
頭份,苗栗縣,62,細懸浮微粒,普通,2.9,0.31,9.8,29.0,30.0,16,15.0,17.0,1.7,0.6,40.0,2017-05-31 00:00,,0.3,20,33,,,,
苗栗,苗栗縣,45,,良好,1.2,0.32,2.5,16.0,30.0,7,13.0,17.0,4.2,1.2,194.0,2017-05-31 00:00,,0.3,14,31,,,,
三義,苗栗縣,18,,良好,1.6,0.14,23,19.0,13.0,2,2.4,2.9,0.6,1.9,153.0,2017-05-31 00:00,,0.2,5,15,,,,
豐原,臺中市,28,,良好,1.3,0.16,26,21.0,,10,4.6,4.7,0.2,1.2,64.0,2017-05-31 00:00,,0.2,9,13,,,,
沙鹿,臺中市,45,,良好,1.4,0.18,24,32.0,8.0,4,9.4,9.9,0.5,2.0,145.0,2017-05-31 00:00,,0.3,14,19,,,,
大里,臺中市,20,,良好,1.0,0.24,21,22.0,5.0,ND,9.2,9.5,0.3,1.5,74.0,2017-05-31 00:00,,0.3,4,14,,,,
忠明,臺中市,40,,良好,1.8,0.35,20,24.0,6.0,2,13.0,13.0,0.5,1.4,61.0,2017-05-31 00:00,,0.3,12,12,,,,
西屯,臺中市,36,,良好,0.6,0.35,14,27.0,23.0,4,19.0,20.0,1.3,0.5,20.0,2017-05-31 00:00,,0.3,11,24,,,,
彰化,彰化縣,34,,良好,1.7,0.17,27,29.0,11.0,ND,3.2,4.5,1.3,0.9,237.0,2017-05-31 00:00,,0.3,11,19,,,,
線西,彰化縣,53,細懸浮微粒,普通,1.7,0.18,28,37.0,11.0,5,6.1,6.9,0.7,1.6,121.0,2017-05-31 00:00,,0.4,16,21,,,,
二林,彰化縣,26,,良好,2.3,0.1,19,28.0,5.0,3,5.5,6.5,1.0,1.0,108.0,2017-05-31 00:00,,0.1,7,15,,,,
南投,南投縣,16,,良好,0.7,0.25,10,17.0,10.0,ND,11.0,12.0,1.2,0.6,65.0,2017-05-31 00:00,,0.3,5,13,,,,
斗六,雲林縣,22,,良好,1.7,0.21,12,18.0,21.0,3,10.0,12.0,1.2,0.5,135.0,2017-05-31 00:00,,0.2,7,16,,,,
崙背,雲林縣,32,,良好,1.0,0.2,15,22.0,12.0,4,7.0,7.5,0.5,1.0,64.0,2017-05-31 00:00,,0.2,10,12,,,,
新港,嘉義縣,29,,良好,1.3,0.18,10,14.0,15.0,9,6.6,7.5,0.9,1.5,190.0,2017-05-31 00:00,,0.2,9,14,,,,
朴子,嘉義縣,26,,良好,1.5,0.18,14,17.0,36.0,5,8.8,9.9,1.2,1.8,207.0,2017-05-31 00:00,,0.2,7,28,,,,
臺西,雲林縣,33,,良好,1.5,0.14,10,23.0,11.0,9,6.8,8.9,2.1,1.6,136.0,2017-05-31 00:00,,0.1,10,12,,,,
嘉義,嘉義市,33,,良好,1.3,0.27,11,10.0,17.0,6,-0.3,0.4,0.7,0.6,220.0,2017-05-31 00:00,,0.4,10,19,,,,
新營,臺南市,28,,良好,1.4,0.15,13,15.0,22.0,6,3.9,4.9,1.0,1.1,197.0,2017-05-31 00:00,,0.2,4,30,,,,
善化,臺南市,19,,良好,0.7,0.12,12,14.0,21.0,3,3.3,4.2,0.9,1.7,154.0,2017-05-31 00:00,,0.1,6,19,,,,
安南,臺南市,24,,良好,2.9,0.29,8.9,13.0,32.0,2,14.0,17.0,2.2,2.8,143.0,2017-05-31 00:00,,0.3,7,23,,,,
臺南,臺南市,22,,良好,3.3,0.26,8,12.0,27.0,4,14.0,15.0,1.0,2.1,147.0,2017-05-31 00:00,,0.3,4,24,,,,
美濃,高雄市,28,,良好,1.0,0.15,7.4,13.0,23.0,7,2.4,3.7,1.3,0.5,80.0,2017-05-31 00:00,,0.2,9,17,,,,
橋頭,高雄市,37,,良好,17.0,0.27,7.1,12.0,20.0,11,17.0,19.0,1.5,1.9,137.0,2017-05-31 00:00,,0.3,11,20,,,,
仁武,高雄市,28,,良好,13.0,0.33,14,20.0,28.0,3,12.0,12.0,0.8,1.1,115.0,2017-05-31 00:00,,0.3,5,30,,,,
鳳山,高雄市,32,,良好,2.7,0.26,14,16.0,31.0,ND,9.4,11.0,1.2,1.0,132.0,2017-05-31 00:00,,0.4,7,35,,,,
大寮,高雄市,19,,良好,1.1,0.11,17,20.0,22.0,ND,5.0,6.1,1.1,0.7,157.0,2017-05-31 00:00,,0.1,4,20,,,,
林園,高雄市,23,,良好,1.4,0.0,24,25.0,3.0,5,2.7,3.9,1.2,1.7,121.0,2017-05-31 00:00,,0.0,5,5,,,,
楠梓,高雄市,33,,良好,23.0,0.21,11,16.0,33.0,2,13.0,15.0,1.8,2.3,159.0,2017-05-31 00:00,,0.2,7,34,,,,
左營,高雄市,30,,良好,8.3,0.69,3.7,9.0,30.0,ND,26.0,29.0,2.8,1.6,129.0,2017-05-31 00:00,,0.5,7,32,,,,
前金,高雄市,32,,良好,16.0,0.55,6,9.0,27.0,18,24.0,26.0,1.5,1.1,163.0,2017-05-31 00:00,,0.5,10,21,,,,
前鎮,高雄市,36,,良好,25.0,0.49,2.8,8.0,22.0,15,27.0,29.0,1.6,0.8,159.0,2017-05-31 00:00,,0.4,7,20,,,,
小港,高雄市,31,,良好,22.0,0.3,14,13.0,37.0,7,16.0,19.0,2.2,0.8,205.0,2017-05-31 00:00,,0.7,6,30,,,,
屏東,屏東縣,16,,良好,1.5,0.34,7.1,13.0,15.0,3,14.0,15.0,1.7,0.5,176.0,2017-05-31 00:00,,0.5,4,17,,,,
潮州,屏東縣,25,,良好,1.1,0.12,14,18.0,34.0,6,4.6,5.7,1.1,1.4,133.0,2017-05-31 00:00,,0.1,5,27,,,,
恆春,屏東縣,25,,良好,1.7,0.08,27,27.0,11.0,2,1.2,2.6,1.4,3.4,219.0,2017-05-31 00:00,,0.1,3,10,,,,
臺東,臺東縣,22,,良好,0.7,0.18,17,17.0,13.0,6,2.9,4.5,1.6,1.0,319.0,2017-05-31 00:00,,0.3,4,24,,,,
花蓮,花蓮縣,24,,良好,1.6,0.31,18,26.0,21.0,5,7.8,9.7,1.9,1.2,322.0,2017-05-31 00:00,,0.3,6,16,,,,
陽明,臺北市,39,,良好,0.9,0.14,36,42.0,3.0,ND,1.8,2.2,0.3,,,2017-05-31 00:00,,0.2,10,13,,,,
宜蘭,宜蘭縣,21,,良好,1.4,0.27,11,23.0,22.0,5,7.0,7.7,0.8,0.7,324.0,2017-05-31 00:00,,0.3,6,17,,,,
