SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
基隆,基隆市,10.0,,良好,1.4,0.12,9.3,11.0,9.0,4,4.6,6.2,1.6,1.7,127.0,2017-07-16 01:00,,0.1,3.0,6.0,,,,
汐止,新北市,21.0,,良好,1.2,0.19,6.9,9.0,14.0,7,6.7,11.0,3.9,1.1,247.0,2017-07-16 01:00,,0.2,6.0,11.0,,,,
萬里,新北市,20.0,,良好,1.5,0.16,6.1,9.0,7.0,3,5.1,6.6,1.6,1.1,183.0,2017-07-16 01:00,,0.1,6.0,9.0,,,,
新店,新北市,26.0,,良好,1.5,0.2,6.9,11.0,19.0,11,8.3,11.0,2.4,1.9,84.0,2017-07-16 01:00,,0.2,8.0,15.0,,,,
淡水,新北市,13.0,,良好,1.6,0.12,7.9,12.0,12.0,3,5.0,5.5,0.5,,,2017-07-16 01:00,,0.1,3.0,14.0,,,,
復興,高雄市,45.0,,良好,12.0,0.23,16,22.0,32.0,11,21.0,23.0,1.3,0.8,202.0,2017-07-16 00:00,,0.5,14.0,38.0,,,,
埔里,南投縣,29.0,,良好,1.9,0.23,15,30.0,22.0,8,8.0,8.3,0.3,0.7,282.0,2017-07-16 00:00,,0.2,9.0,20.0,,,,
馬祖,連江縣,37.0,,良好,3.7,0.06,21,40.0,17.0,3,6.6,7.1,0.5,1.9,51.0,2017-07-16 00:00,,0.1,5.0,21.0,,,,
金門,金門縣,31.0,,良好,4.1,0.08,26,26.0,24.0,10,5.1,6.0,0.9,0.5,258.0,2017-07-16 00:00,,0.1,9.0,18.0,,,,
馬公,澎湖縣,48.0,,良好,2.5,0.1,45,42.0,25.0,14,2.1,3.8,1.7,0.8,259.0,2017-07-16 00:00,,0.3,15.0,23.0,,,,
關山,臺東縣,16.0,,良好,2.4,,5.7,8.0,14.0,5,2.9,5.2,2.3,0.5,280.0,2017-07-16 00:00,,,5.0,13.0,,,,
麥寮,雲林縣,62.0,細懸浮微粒,普通,1.9,0.29,19,29.0,53.0,28,11.0,13.0,2.2,2.0,181.0,2017-07-16 00:00,,0.2,20.0,60.0,,,,
基隆,基隆市,11.0,,良好,1.2,0.16,5.6,9.0,10.0,4,6.9,8.2,1.3,0.8,277.0,2017-07-16 05:00,,0.1,3.0,7.0,,,,
汐止,新北市,19.0,,良好,1.8,0.24,2.6,5.0,12.0,5,9.8,16.0,6.3,0.9,234.0,2017-07-16 05:00,,0.2,6.0,11.0,,,,
萬里,新北市,18.0,,良好,2.8,0.13,7.8,7.0,11.0,9,5.3,6.8,1.5,4.0,208.0,2017-07-16 05:00,,0.1,6.0,7.0,,,,
新店,新北市,25.0,,良好,1.6,0.15,6.7,8.0,19.0,6,4.7,5.8,1.1,2.3,77.0,2017-07-16 05:00,,0.2,8.0,18.0,,,,
土城,新北市,27.0,,良好,2.1,0.3,3.6,5.0,30.0,11,14.0,16.0,2.1,0.7,213.0,2017-07-16 05:00,,0.3,8.0,26.0,,,,
板橋,新北市,24.0,,良好,3.5,0.34,3.4,2.0,33.0,9,18.0,20.0,2.2,0.9,252.0,2017-07-16 05:00,,0.5,7.0,26.0,,,,
新莊,新北市,21.0,,良好,2.8,0.26,4.3,2.0,31.0,13,13.0,16.0,2.3,1.3,248.0,2017-07-16 05:00,,0.4,6.0,23.0,,,,
菜寮,新北市,18.0,,良好,1.8,0.29,5.1,4.0,15.0,5,12.0,14.0,2.3,1.6,129.0,2017-07-16 05:00,,0.3,6.0,15.0,,,,
林口,新北市,44.0,,良好,3.0,0.16,15,8.0,31.0,14,10.0,13.0,2.3,1.6,180.0,2017-07-16 05:00,,0.3,13.0,32.0,,,,
