SiteName,County,AQI,Pollutant,Status,SO2,CO,O3,O3_8hr,PM10,PM2.5,NO2,NOx,NO,WindSpeed,WindDirec,DataCreationDate,Unit,CO_8hr,PM2.5_AVG,PM10_AVG,SO2_AVG,Longitude,Latitude,SiteId
豐原,臺中市,37.0,,良好,,0.19,33,40.0,,25,4.1,5.2,1.1,4.1,173.0,2017-07-31 16:00,,0.2,,,,,,
陽明,臺北市,31.0,,良好,3.6,0.31,38,33.0,11.0,11,6.2,9.4,3.2,,,2017-07-31 16:00,,0.1,4.0,6.0,,,,
宜蘭,宜蘭縣,31.0,,良好,2.7,0.23,52,33.0,32.0,12,3.8,4.4,0.6,1.1,186.0,2017-07-31 16:00,,0.3,8.0,27.0,,,,
冬山,宜蘭縣,,,設備維護,,,,,,,,,,,,2017-07-31 16:00,,,,,,,,
三重,新北市,42.0,,良好,3.4,1.4,-,,36.0,17,45.0,78.0,33.0,,,2017-07-31 16:00,,1.7,11.0,39.0,,,,
中壢,桃園市,36.0,,良好,3.8,1.43,8.3,6.0,30.0,4,38.0,80.0,43.0,1.1,264.0,2017-07-31 16:00,,1.5,5.0,27.0,,,,
竹山,南投縣,24.0,,良好,2.2,0.29,17,26.0,9.0,4,11.0,13.0,2.6,1.0,164.0,2017-07-31 16:00,,0.3,6.0,8.0,,,,
基隆,基隆市,27.0,,良好,15.0,0.18,33,21.0,3.0,8,13.0,16.0,3.2,0.9,58.0,2017-07-31 16:00,,0.3,8.0,15.0,,,,
汐止,新北市,31.0,,良好,8.2,0.24,37,19.0,22.0,10,15.0,20.0,4.6,3.1,37.0,2017-07-31 16:00,,0.5,10.0,17.0,,,,
萬里,新北市,32.0,,良好,3.4,0.1,44,29.0,18.0,9,3.6,4.9,1.3,1.7,39.0,2017-07-31 16:00,,0.1,10.0,24.0,,,,
新店,新北市,,,設備維護,,0.32,41,,16.0,10,,,,2.3,187.0,2017-07-31 16:00,,,,,,,,
土城,新北市,21.0,,良好,2.9,0.36,39,19.0,16.0,9,17.0,20.0,3.0,1.7,132.0,2017-07-31 16:00,,0.4,6.0,15.0,,,,
板橋,新北市,25.0,,良好,3.6,0.49,38,18.0,24.0,6,23.0,28.0,4.7,2.4,12.0,2017-07-31 16:00,,0.7,8.0,19.0,,,,
新莊,新北市,30.0,,良好,3.9,0.57,57,26.0,32.0,21,23.0,25.0,2.0,4.0,93.0,2017-07-31 16:00,,0.6,9.0,23.0,,,,
菜寮,新北市,33.0,,良好,3.5,0.62,44,22.0,34.0,10,24.0,28.0,3.8,4.2,90.0,2017-07-31 16:00,,0.8,10.0,21.0,,,,
林口,新北市,40.0,,良好,5.0,0.58,49,18.0,58.0,18,33.0,40.0,7.0,2.5,108.0,2017-07-31 16:00,,0.5,12.0,43.0,,,,
淡水,新北市,34.0,,良好,2.5,0.52,50,20.0,25.0,14,22.0,24.0,1.7,,,2017-07-31 16:00,,0.4,11.0,18.0,,,,
士林,臺北市,28.0,,良好,1.5,0.49,45,23.0,42.0,11,26.0,30.0,4.7,3.3,105.0,2017-07-31 16:00,,0.5,9.0,23.0,,,,
中山,臺北市,37.0,,良好,3.5,0.85,21,12.0,26.0,9,39.0,50.0,11.0,1.1,251.0,2017-07-31 16:00,,1.0,7.0,27.0,,,,
